league,method,time_index,regulation_fraction,bin_id,n_games,mean_forecast,observed_rate,gap,bin_lower,bin_upper
nba,locf,10,0.5,3,827,0.29240628778718253,0.3373639661426844,0.04495767835550173,0.231,0.357
nba,locf,11,0.55,4,815,0.400732515337423,0.4441717791411043,0.04343926380368101,0.336,0.466
nba,locf,12,0.6000000000000001,4,828,0.39309420289855085,0.42995169082125606,0.03685748792270531,0.324,0.458
nba,locf,13,0.65,2,826,0.1033292978208231,0.14527845036319612,0.041949152542372886,0.054,0.16000000000000003
nba,locf,14,0.7000000000000001,1,820,0.012880487804878039,0.020731707317073172,0.007851219512195152,0.001,0.036
nba,locf,15,0.75,1,820,0.007147560975609729,0.00853658536585366,0.0013890243902439324,0,0.02300000000000002
nba,locf,16,0.8,1,813,0.0035079950799507464,0.006150061500615006,0.002642066420664215,0.001,0.012
nba,locf,17,0.8500000000000001,1,793,0.001524590163934412,0,-0.001524590163934412,0.001,0.004
nba,locf,18,0.9,2,837,0.012280764635603325,0.02031063321385902,0.008029868578255715,0.002,0.033
nba,locf,19,0.95,1,1639,0.0024460036607686906,6.101281269066504e-4,-0.0018358755338620395,0.001,0.013
nba,linear,0,0,6,824,0.6112123786407768,0.6080097087378641,-0.003202669902912614,0.586,0.637
nba,linear,1,0.05,7,827,0.6717670569764355,0.6324062877871826,-0.039360769189253235,0.64425,0.701
nba,linear,3,0.15000000000000002,7,827,0.6893063895672455,0.6807738814993954,-0.008532508067849982,0.6542499999999996,0.7226666666666671
