season,game_id,game_date,home_team_abbr,away_team_abbr,sequence_number,game_seconds_remaining,game_minutes_remaining,side,team,p,y,lead,start_prob,threshold,boundary,residual,loss,implied_loss,favoredness,minute_bin,favored_bin
2022,401437933,2023-01-01,ATL,ARI,404800,0,0,home,ATL,1,1,1,0.8186,0.99,strict,0,0,0,0.8186,"[-Inf,1)","[0.8,0.9)"
2022,401437953,2023-01-08,IND,HOU,421400,0,0,away,HOU,1,1,1,0.7378,0.99,strict,0,0,0,0.7378,"[-Inf,1)","[0.7,0.8)"
2022,401437956,2023-01-08,NO,CAR,355300,0,0,away,CAR,1,1,3,0.38870000000000005,0.99,strict,0,0,0,0.6113,"[-Inf,1)","[0.6,0.7)"
2022,401437960,2023-01-08,DEN,LAC,408700,0,0,home,DEN,1,1,3,0.2381,0.99,strict,0,0,0,0.7619,"[-Inf,1)","[0.7,0.8)"
2023,401547463,2023-10-08,ATL,HOU,443800,0,0,home,ATL,0.999,1,2,0.5277,0.99,strict,-0.0010000000000000009,0,0.0010000000000000009,0.5277,"[-Inf,1)","[0.5,0.6)"
2023,401547481,2023-10-16,BUF,NYG,449000,0,0,home,BUF,1,1,5,0.9489,0.99,strict,0,0,0,0.9489,"[-Inf,1)","[0.9,1]"
2023,401547486,2023-10-22,NYG,WSH,458800,0,0,home,NYG,1,1,7,0.3844,0.99,strict,0,0,0,0.6155999999999999,"[-Inf,1)","[0.6,0.7)"
2023,401547491,2023-10-22,TB,ATL,441600,0,0,away,ATL,1,1,3,0.4729,0.99,strict,0,0,0,0.5271,"[-Inf,1)","[0.5,0.6)"
2023,401547504,2023-10-29,CAR,HOU,398800,0,0,home,CAR,1,1,2,0.3705,0.99,strict,0,0,0,0.6295,"[-Inf,1)","[0.6,0.7)"
2023,401547518,2023-11-05,ATL,MIN,461000,0,0,away,MIN,1,1,3,0.4901,0.99,strict,0,0,0,0.5099,"[-Inf,1)","[0.5,0.6)"
2023,401547529,2023-11-12,ARI,ATL,430800,0,0,home,ARI,1,1,2,0.4392,0.99,strict,0,0,0,0.5608,"[-Inf,1)","[0.5,0.6)"
2023,401547530,2023-11-12,LAC,DET,419100,0,0,away,DET,1,1,3,0.40769999999999995,0.99,strict,0,0,0,0.5923,"[-Inf,1)","[0.5,0.6)"
2023,401547531,2023-11-12,BAL,CLE,443100,0,0,away,CLE,1,1,2,0.2994,0.99,strict,0,0,0,0.7006,"[-Inf,1)","[0.7,0.8)"
2023,401547535,2023-11-12,SEA,WSH,465800,0,0,home,SEA,1,1,3,0.6362,0.99,strict,0,0,0,0.6362,"[-Inf,1)","[0.6,0.7)"
2023,401547536,2023-11-13,LV,NYJ,418400,0,0,home,LV,1,1,4,0.4424,0.99,strict,0,0,0,0.5576,"[-Inf,1)","[0.5,0.6)"
2023,401547537,2023-11-14,BUF,DEN,450300,0,0,away,DEN,1,1,2,0.21230000000000004,0.99,strict,0,0,0,0.7877,"[-Inf,1)","[0.7,0.8)"
2023,401547579,2023-12-10,ATL,TB,445100,0,0,away,TB,1,1,4,0.5131,0.99,strict,0,0,0,0.5131,"[-Inf,1)","[0.5,0.6)"
2023,401547591,2023-12-12,NYG,GB,427700,0,0,home,NYG,1,1,2,0.2747,0.99,strict,0,0,0,0.7253000000000001,"[-Inf,1)","[0.7,0.8)"
2023,401547603,2023-12-17,CAR,ATL,371300,0,0,home,CAR,1,1,2,0.3345,0.99,strict,0,0,0,0.6655,"[-Inf,1)","[0.6,0.7)"
2023,401547614,2023-12-24,TEN,SEA,431100,0,0,away,SEA,1,1,3,0.48009999999999997,0.99,strict,0,0,0,0.5199,"[-Inf,1)","[0.5,0.6)"
2023,401547620,2023-12-24,MIA,DAL,413300,0,0,home,MIA,1,1,2,0.4991,0.99,strict,0,0,0,0.5009,"[-Inf,1)","[0.5,0.6)"
2024,401671492,2024-11-28,DET,CHI,445000,0,0,home,DET,1,1,3,0.7633,0.99,strict,0,0,0,0.7633,"[-Inf,1)","[0.7,0.8)"
2024,401671599,2024-10-27,WSH,CHI,451800,0,0,home,WSH,1,1,3,0.502,0.99,strict,0,0,0,0.502,"[-Inf,1)","[0.5,0.6)"
2024,401671635,2024-09-15,JAX,CLE,440200,0,0,away,CLE,1,1,5,0.4427,0.99,strict,0,0,0,0.5573,"[-Inf,1)","[0.5,0.6)"
2024,401671644,2024-10-20,GB,HOU,393500,0,0,home,GB,1,1,2,0.5793,0.99,strict,0,0,0,0.5793,"[-Inf,1)","[0.5,0.6)"
2024,401671651,2024-11-24,CAR,KC,451400,0,0,away,KC,1,1,3,0.7653,0.99,strict,0,0,0,0.7653,"[-Inf,1)","[0.7,0.8)"
2024,401671670,2024-09-15,KC,CIN,417500,0,0,home,KC,1,1,1,0.6633,0.99,strict,0,0,0,0.6633,"[-Inf,1)","[0.6,0.7)"
2024,401671699,2024-10-22,ARI,LAC,393300,0,0,home,ARI,1,1,2,0.5147,0.99,strict,0,0,0,0.5147,"[-Inf,1)","[0.5,0.6)"
2024,401671700,2024-10-06,NE,MIA,447500,0,0,away,MIA,1,1,5,0.41400000000000003,0.99,strict,0,0,0,0.586,"[-Inf,1)","[0.5,0.6)"
2024,401671705,2024-12-01,JAX,HOU,441000,0,0,away,HOU,1,1,3,0.5667,0.99,strict,0,0,0,0.5667,"[-Inf,1)","[0.5,0.6)"
2024,401671707,2024-10-27,JAX,GB,428300,0,0,away,GB,1,1,3,0.6639999999999999,0.99,strict,0,0,0,0.6639999999999999,"[-Inf,1)","[0.6,0.7)"
2024,401671716,2024-09-15,WSH,NYG,418600,0,0,home,WSH,1,1,3,0.596,0.99,strict,0,0,0,0.596,"[-Inf,1)","[0.5,0.6)"
2024,401671737,2024-12-15,NO,WSH,436400,0,0,away,WSH,1,1,1,0.6893,0.99,strict,0,0,0,0.6893,"[-Inf,1)","[0.6,0.7)"
2024,401671739,2024-10-27,TB,ATL,446000,0,0,away,ATL,1,1,5,0.42269999999999996,0.99,strict,0,0,0,0.5773,"[-Inf,1)","[0.5,0.6)"
2024,401671742,2024-11-10,TB,SF,411100,0,0,away,SF,1,1,3,0.5287,0.99,strict,0,0,0,0.5287,"[-Inf,1)","[0.5,0.6)"
2024,401671787,2024-11-11,HOU,DET,422400,0,0,away,DET,1,1,3,0.6313,0.99,strict,0,0,0,0.6313,"[-Inf,1)","[0.6,0.7)"
2024,401671788,2024-12-09,KC,LAC,422300,0,0,home,KC,1,1,2,0.6107,0.99,strict,0,0,0,0.6107,"[-Inf,1)","[0.6,0.7)"
2024,401671789,2024-09-06,KC,BAL,431300,0,0,home,KC,1,1,7,0.5833,0.99,strict,0,0,0,0.5833,"[-Inf,1)","[0.5,0.6)"
2024,401671814,2024-12-06,DET,GB,430900,0,0,home,DET,1,1,3,0.6053,0.99,strict,0,0,0,0.6053,"[-Inf,1)","[0.6,0.7)"
2024,401671844,2025-01-05,GB,CHI,426700,0,0,away,CHI,1,1,2,0.25470000000000004,0.99,strict,0,0,0,0.7453,"[-Inf,1)","[0.7,0.8)"
2024,401671849,2024-09-08,MIA,JAX,409800,0,0,home,MIA,1,1,3,0.588,0.99,strict,0,0,0,0.588,"[-Inf,1)","[0.5,0.6)"
2024,401671850,2024-10-27,MIA,ARI,427300,0,0,away,ARI,1,1,1,0.52,0.99,strict,0,0,0,0.52,"[-Inf,1)","[0.5,0.6)"
2024,401671859,2024-10-06,HOU,BUF,420500,0,0,home,HOU,1,1,3,0.434,0.99,strict,0,0,0,0.5660000000000001,"[-Inf,1)","[0.5,0.6)"
2024,401671875,2024-11-22,CLE,PIT,412800,0,0,home,CLE,1,1,5,0.4433,0.99,strict,0,0,0,0.5567,"[-Inf,1)","[0.5,0.6)"
