rep,n_paths,family,scenario,n_loss,upper_95,d_upper,d_lower
8,1000,Reporting artifact,coarsen m = 5,501,0.029940119760479042,3.1817454448368476e-4,0.10778106221970835
8,1000,Reporting artifact,coarsen m = 10,501,0.029940119760479042,3.1817454448368476e-4,0.13972055888223542
8,1000,Reporting artifact,coarsen m = 10 + round 0.05,501,0.031936127744510975,0.0119760479041916,0.14059317713339217
9,1000,Null,Null,477,0.029350104821802937,0.004033167576644181,0.05345464908580905
9,1000,Underreaction,beta = 0.8,477,0.010482180293501049,0,0.10280727735730122
9,1000,Underreaction,beta = 0.9,477,0.023060796645702306,0,0.07022704377976657
9,1000,Overreaction,beta = 1.1,477,0.04821802935010482,0.030319430319674212,0.06579853503398268
9,1000,Overreaction,beta = 1.2,477,0.06289308176100629,0.057527588648768835,0.08191969198678294
9,1000,Predictable drift,delta = 0.25,477,0.039832285115303984,0.015178486238576316,0.052890109130876974
9,1000,Predictable drift,delta = 0.5,477,0.0440251572327044,0.02404205033213036,0.053211677369582336
9,1000,Predictable drift,delta = 1.0,477,0.06079664570230608,0.03910049271188065,0.05322688372040853
9,1000,Latency,eta = 0.5,477,0.029350104821802937,0,0.061164636611728496
9,1000,Latency,eta = 1.0,477,0.029350104821802937,0,0.06153710369207127
9,1000,Smoothing,lambda = 0.3,477,0.029350104821802937,0,0.06949662589631594
9,1000,Smoothing,lambda = 0.5,477,0.027253668763102725,0,0.08369197292013303
9,1000,Smoothing,lambda = 0.8,477,0.025157232704402517,0,0.1353423877382927
9,1000,Reporting artifact,round 0.01,477,0.031446540880503145,0.006309432049966257,0.05715412016836202
9,1000,Reporting artifact,round 0.05,477,0.03563941299790356,0.010482180293501009,0.05595520207759591
9,1000,Reporting artifact,coarsen m = 5,477,0.027253668763102725,0,0.09433962264150933
9,1000,Reporting artifact,coarsen m = 10,477,0.025157232704402517,0,0.1309195574667257
9,1000,Reporting artifact,coarsen m = 10 + round 0.05,477,0.029350104821802937,0.010482180293501009,0.13026172567310426
10,1000,Null,Null,526,0.049429657794676805,0.0074844989645322935,0.049913077913305834
10,1000,Underreaction,beta = 0.8,526,0.02091254752851711,0,0.09515311539992999
10,1000,Underreaction,beta = 0.9,526,0.03612167300380228,0,0.05789091429791615
10,1000,Overreaction,beta = 1.1,526,0.06463878326996197,0.040077495303740274,0.0714661533113735
10,1000,Overreaction,beta = 1.2,526,0.0741444866920152,0.06953794076429021,0.08115715270710458
10,1000,Predictable drift,delta = 0.25,526,0.060836501901140684,0.02105605545855982,0.055133079847908634
10,1000,Predictable drift,delta = 0.5,526,0.06273764258555133,0.036164725948538146,0.055133079847908634
10,1000,Predictable drift,delta = 1.0,526,0.07224334600760456,0.053457084385693965,0.058935361216729924
10,1000,Latency,eta = 0.5,526,0.049429657794676805,0.005381290403418726,0.05410152256718981
10,1000,Latency,eta = 1.0,526,0.045627376425855515,0.004591200567187981,0.05735993212073842
10,1000,Smoothing,lambda = 0.3,526,0.04752851711026616,0.002687666040531167,0.06689598081771031
10,1000,Smoothing,lambda = 0.5,526,0.04182509505703422,0.0011557473957564124,0.08118187474328326
10,1000,Smoothing,lambda = 0.8,526,0.03612167300380228,0,0.12944377981540822
10,1000,Reporting artifact,round 0.01,526,0.049429657794676805,0.010665806229913866,0.05135780232704387
10,1000,Reporting artifact,round 0.05,526,0.049429657794676805,0.026615969581749055,0.06844106463878316
10,1000,Reporting artifact,coarsen m = 5,526,0.043726235741444866,9.460446937334943e-4,0.0988593155893535
10,1000,Reporting artifact,coarsen m = 10,526,0.04182509505703422,9.460446937334943e-4,0.144486692015209
10,1000,Reporting artifact,coarsen m = 10 + round 0.05,526,0.03802281368821293,0.024714828897338448,0.1504583659842468
11,1000,Null,Null,520,0.05576923076923077,0.01247803575130002,0.04541320295525453
11,1000,Underreaction,beta = 0.8,520,0.03461538461538462,0,0.0890060963039756
11,1000,Underreaction,beta = 0.9,520,0.04807692307692308,0.004932570832780758,0.06724123484343325
11,1000,Overreaction,beta = 1.1,520,0.0673076923076923,0.03323846725591606,0.051923076923076815
11,1000,Overreaction,beta = 1.2,520,0.08846153846153847,0.05698799541319721,0.06346153846153835
11,1000,Predictable drift,delta = 0.25,520,0.06153846153846154,0.019556315770223875,0.045472178973650634
11,1000,Predictable drift,delta = 0.5,520,0.0673076923076923,0.02802869565967714,0.0458700575504426
11,1000,Predictable drift,delta = 1.0,520,0.08076923076923077,0.04648212963312093,0.045092198325918834
11,1000,Latency,eta = 0.5,520,0.05576923076923077,0.011879680733075437,0.052081237635270394
11,1000,Latency,eta = 1.0,520,0.05576923076923077,0.01184056377849807,0.051648430692948555
11,1000,Smoothing,lambda = 0.3,520,0.05384615384615385,0.011647341421372137,0.05792975242826007
11,1000,Smoothing,lambda = 0.5,520,0.051923076923076926,0.011294858236401417,0.07051756160480582
11,1000,Smoothing,lambda = 0.8,520,0.04423076923076923,0.005875653686965521,0.11966898951071969
11,1000,Reporting artifact,round 0.01,520,0.057692307692307696,0.013764498728910946,0.04394030509282831
11,1000,Reporting artifact,round 0.05,520,0.057692307692307696,0.028846153846153855,0.04184425395586461
11,1000,Reporting artifact,coarsen m = 5,520,0.051923076923076926,0.009988174997511146,0.09580492733688892
11,1000,Reporting artifact,coarsen m = 10,520,0.04807692307692308,0.007297739590043761,0.1381126196445812
11,1000,Reporting artifact,coarsen m = 10 + round 0.05,520,0.046153846153846156,0.023076923076923106,0.127957183900705
12,1000,Null,Null,475,0.05894736842105263,0.014459922965090133,0.03489041080708982
12,1000,Underreaction,beta = 0.8,475,0.031578947368421054,0,0.09722183902719561
12,1000,Underreaction,beta = 0.9,475,0.04631578947368421,0.0066515049392048,0.057880729930274266
12,1000,Overreaction,beta = 1.1,475,0.07157894736842105,0.027578762928894163,0.05894736842105252
12,1000,Overreaction,beta = 1.2,475,0.08,0.052886480465244023,0.07428483957007849
12,1000,Predictable drift,delta = 0.25,475,0.06315789473684211,0.017982630625411722,0.03536580866480278
12,1000,Predictable drift,delta = 0.5,475,0.06947368421052631,0.027202089833627152,0.03953309576587946
12,1000,Predictable drift,delta = 1.0,475,0.08210526315789474,0.044412683700116196,0.03792099746902943
12,1000,Latency,eta = 0.5,475,0.056842105263157895,0.01394990915158234,0.04025984087372914
12,1000,Latency,eta = 1.0,475,0.056842105263157895,0.012617387917666756,0.041293519888490254
12,1000,Smoothing,lambda = 0.3,475,0.05473684210526316,0.01112181411647195,0.05032241123557085
12,1000,Smoothing,lambda = 0.5,475,0.05263157894736842,0.009552773055763186,0.06703661477780914
12,1000,Smoothing,lambda = 0.8,475,0.042105263157894736,0.006082384247033001,0.12568754707341406
12,1000,Reporting artifact,round 0.01,475,0.05473684210526316,0.015068147073730942,0.036521941732329394
12,1000,Reporting artifact,round 0.05,475,0.05052631578947368,0.03157894736842104,0.04421052631578936
12,1000,Reporting artifact,coarsen m = 5,475,0.056842105263157895,0.009119582908426405,0.09080475753261186
12,1000,Reporting artifact,coarsen m = 10,475,0.05263157894736842,0.006837162392666074,0.1322120005243046
12,1000,Reporting artifact,coarsen m = 10 + round 0.05,475,0.04631578947368421,0.02947368421052632,0.13263157894736832
13,1000,Null,Null,515,0.04271844660194175,0.003437645828367586,0.0684527538639717
13,1000,Underreaction,beta = 0.8,515,0.02330097087378641,0,0.11140389703952525
13,1000,Underreaction,beta = 0.9,515,0.036893203883495145,0,0.0806127703939199
13,1000,Overreaction,beta = 1.1,515,0.05436893203883495,0.028223577793730414,0.07842182302304088
13,1000,Overreaction,beta = 1.2,515,0.07184466019417475,0.053907006685138814,0.09966933572652474
13,1000,Predictable drift,delta = 0.25,515,0.04660194174757282,0.014283453742160668,0.07142930543186146
13,1000,Predictable drift,delta = 0.5,515,0.05048543689320388,0.0272664851389689,0.07185264396314722
13,1000,Predictable drift,delta = 1.0,515,0.06601941747572816,0.050265976847038596,0.07420575093513629
13,1000,Latency,eta = 0.5,515,0.04271844660194175,3.7409614700634197e-4,0.07534295684232678
13,1000,Latency,eta = 1.0,515,0.040776699029126215,0.001116139148596984,0.07413120125818343
13,1000,Smoothing,lambda = 0.3,515,0.040776699029126215,5.938152821897136e-4,0.08702943683044767
13,1000,Smoothing,lambda = 0.5,515,0.038834951456310676,0,0.10420256528777305
13,1000,Smoothing,lambda = 0.8,515,0.036893203883495145,0,0.1537090388080521
13,1000,Reporting artifact,round 0.01,515,0.040776699029126215,0.003883495145631022,0.06906150831652175
13,1000,Reporting artifact,round 0.05,515,0.038834951456310676,0.023300970873786353,0.07452970155684818
13,1000,Reporting artifact,coarsen m = 5,515,0.040776699029126215,3.3935787042860266e-4,0.11143204216664321
13,1000,Reporting artifact,coarsen m = 10,515,0.040776699029126215,0,0.1485298144674591
13,1000,Reporting artifact,coarsen m = 10 + round 0.05,515,0.03495145631067961,0.021359223300970842,0.13958467799981922
14,1000,Null,Null,483,0.043478260869565216,0.018683031330872013,0.050282172015401555
14,1000,Underreaction,beta = 0.8,483,0.022774327122153208,0,0.09254321075552574
14,1000,Underreaction,beta = 0.9,483,0.031055900621118012,0,0.07171718407320848
14,1000,Overreaction,beta = 1.1,483,0.060041407867494824,0.03580155739783314,0.05089396977694991
14,1000,Overreaction,beta = 1.2,483,0.07660455486542443,0.06436891731562244,0.06832298136645952
14,1000,Predictable drift,delta = 0.25,483,0.051759834368530024,0.020613446345727926,0.0512718962963615
14,1000,Predictable drift,delta = 0.5,483,0.062111801242236024,0.027604483693971504,0.051167097209075946
14,1000,Predictable drift,delta = 1.0,483,0.07039337474120083,0.04641302898829913,0.0568638486904289
14,1000,Latency,eta = 0.5,483,0.039337474120082816,0.01207989387315539,0.05875661951557824
14,1000,Latency,eta = 1.0,483,0.039337474120082816,0.00852582004401553,0.05491708702819696
14,1000,Smoothing,lambda = 0.3,483,0.039337474120082816,0.003080352978126255,0.06839069944711025
14,1000,Smoothing,lambda = 0.5,483,0.039337474120082816,0,0.07945007725572228
14,1000,Smoothing,lambda = 0.8,483,0.031055900621118012,0,0.1191895373728992
14,1000,Reporting artifact,round 0.01,483,0.043478260869565216,0.023213980989838456,0.04988845751847887
14,1000,Reporting artifact,round 0.05,483,0.039337474120082816,0.024053703246767755,0.04647969877355266
14,1000,Reporting artifact,coarsen m = 5,483,0.041407867494824016,0,0.09730848861283632
14,1000,Reporting artifact,coarsen m = 10,483,0.037267080745341616,0,0.13250517598343675
14,1000,Reporting artifact,coarsen m = 10 + round 0.05,483,0.028985507246376812,0.010351966873705987,0.14078674948240155
15,1000,Null,Null,525,0.030476190476190476,0.004292665105028681,0.06789126409897417
15,1000,Underreaction,beta = 0.8,525,0.01904761904761905,0,0.11577139970536432
15,1000,Underreaction,beta = 0.9,525,0.024761904761904763,0.001524713510423048,0.09413030272634348
15,1000,Overreaction,beta = 1.1,525,0.047619047619047616,0.011846614666345956,0.06767447600114203
15,1000,Overreaction,beta = 1.2,525,0.05523809523809524,0.03897475581469745,0.0908299007821729
15,1000,Predictable drift,delta = 0.25,525,0.03619047619047619,0.005395375088129484,0.06473053256989758
15,1000,Predictable drift,delta = 0.5,525,0.045714285714285714,0.010903337426126147,0.05626769080917837
15,1000,Predictable drift,delta = 1.0,525,0.05333333333333334,0.028057528246191676,0.05559518685736395
15,1000,Latency,eta = 0.5,525,0.030476190476190476,0.003763867851824254,0.07416512441915535
15,1000,Latency,eta = 1.0,525,0.030476190476190476,0.00378540443701203,0.07635136684936805
15,1000,Smoothing,lambda = 0.3,525,0.030476190476190476,0.0036916740215244825,0.08407415699541199
15,1000,Smoothing,lambda = 0.5,525,0.02857142857142857,0.0034335911747952474,0.09619840379457612
15,1000,Smoothing,lambda = 0.8,525,0.02857142857142857,0.002178767370423884,0.14666796916252517
15,1000,Reporting artifact,round 0.01,525,0.02857142857142857,0.00952380952380949,0.06808901977421566
15,1000,Reporting artifact,round 0.05,525,0.02666666666666667,0.020952380952380945,0.06477647724932634
15,1000,Reporting artifact,coarsen m = 5,525,0.02857142857142857,0.003755942355880948,0.1052323694801412
15,1000,Reporting artifact,coarsen m = 10,525,0.02857142857142857,0.003755942355880948,0.16025699689418094
15,1000,Reporting artifact,coarsen m = 10 + round 0.05,525,0.022857142857142857,0.013333333333333308,0.16055133886511427
16,1000,Null,Null,497,0.03420523138832998,0.0017382544808145495,0.0644986797922531
16,1000,Underreaction,beta = 0.8,497,0.018108651911468814,3.035511437700089e-4,0.123634574784797
16,1000,Underreaction,beta = 0.9,497,0.030181086519114688,0.0013280959701958972,0.09292415327924952
16,1000,Overreaction,beta = 1.1,497,0.05030181086519115,0.0071586870495014,0.059805995771813114
16,1000,Overreaction,beta = 1.2,497,0.06237424547283702,0.038980055887738785,0.0815363092390291
16,1000,Predictable drift,delta = 0.25,497,0.04225352112676056,0.0020185214899335335,0.05968534321766378
16,1000,Predictable drift,delta = 0.5,497,0.04627766599597585,0.005441310780399222,0.05351947387545569
16,1000,Predictable drift,delta = 1.0,497,0.056338028169014086,0.013094714985243061,0.04955393905237293
16,1000,Latency,eta = 0.5,497,0.03219315895372234,0.0014983155338841314,0.07137832352512724
16,1000,Latency,eta = 1.0,497,0.03219315895372234,0.001471832281178087,0.07062709150568414
16,1000,Smoothing,lambda = 0.3,497,0.03219315895372234,0.0015660521732633326,0.07891468182415551
16,1000,Smoothing,lambda = 0.5,497,0.03219315895372234,0.001487426476903142,0.09208947200105339
16,1000,Smoothing,lambda = 0.8,497,0.030181086519114688,0.0012606978628583176,0.1445466348535001
16,1000,Reporting artifact,round 0.01,497,0.04024144869215292,0.004024144869215318,0.06626363581645167
16,1000,Reporting artifact,round 0.05,497,0.03420523138832998,0.02213279678068414,0.07102123447966546
16,1000,Reporting artifact,coarsen m = 5,497,0.030181086519114688,0.0017382544808145495,0.09692415189832793
16,1000,Reporting artifact,coarsen m = 10,497,0.030181086519114688,0.0017382544808145495,0.1288020448363702
16,1000,Reporting artifact,coarsen m = 10 + round 0.05,497,0.028169014084507043,0.01609657947686116,0.12462976524231573
17,1000,Null,Null,500,0.05,0.004984737327962674,0.04905517970081652
17,1000,Underreaction,beta = 0.8,500,0.024,4.956926132986539e-4,0.12318132099833079
17,1000,Underreaction,beta = 0.9,500,0.032,0.003542409680737338,0.083866963166918
17,1000,Overreaction,beta = 1.1,500,0.058,0.017458735778930423,0.03862017578714635
17,1000,Overreaction,beta = 1.2,500,0.068,0.044081579601946586,0.06199999999999989
17,1000,Predictable drift,delta = 0.25,500,0.05,0.007958451115141818,0.04067139827570532
17,1000,Predictable drift,delta = 0.5,500,0.056,0.013067918533264389,0.03458547207577323
17,1000,Predictable drift,delta = 1.0,500,0.068,0.0268163822495594,0.028609021641915977
17,1000,Latency,eta = 0.5,500,0.048,0.004728630592513272,0.05278785228380234
17,1000,Latency,eta = 1.0,500,0.05,0.0045175167992312915,0.0528535816813398
17,1000,Smoothing,lambda = 0.3,500,0.048,0.004260805665032508,0.05913691801918164
17,1000,Smoothing,lambda = 0.5,500,0.044,0.0035827107230067545,0.07206075120350802
17,1000,Smoothing,lambda = 0.8,500,0.036,0.001303169717202346,0.12231592417600728
17,1000,Reporting artifact,round 0.01,500,0.05,0.008000000000000007,0.05017224474435311
17,1000,Reporting artifact,round 0.05,500,0.042,0.026000000000000023,0.04426482599427395
17,1000,Reporting artifact,coarsen m = 5,500,0.046,0.0035117409497050778,0.08480707724818373
17,1000,Reporting artifact,coarsen m = 10,500,0.04,0.0035117409497050778,0.1139156080465033
17,1000,Reporting artifact,coarsen m = 10 + round 0.05,500,0.036,0.02400000000000002,0.11487399675669674
18,1000,Null,Null,496,0.056451612903225805,0.010678842503423325,0.05801933915637744
18,1000,Underreaction,beta = 0.8,496,0.020161290322580645,7.086077557848514e-4,0.1259157050583003
18,1000,Underreaction,beta = 0.9,496,0.036290322580645164,0.0014830540160208905,0.08067776320118192
18,1000,Overreaction,beta = 1.1,496,0.06451612903225806,0.02117747989940666,0.07258064516129022
18,1000,Overreaction,beta = 1.2,496,0.07661290322580645,0.033741468742832126,0.08259915555424759
18,1000,Predictable drift,delta = 0.25,496,0.06048387096774194,0.014354986849424378,0.05954543424706557
18,1000,Predictable drift,delta = 0.5,496,0.0625,0.018241582627833708,0.05742548891225299
18,1000,Predictable drift,delta = 1.0,496,0.07258064516129033,0.029489371043708634,0.05837426818454522
18,1000,Latency,eta = 0.5,496,0.056451612903225805,0.009668640290175112,0.07090306646975938
18,1000,Latency,eta = 1.0,496,0.056451612903225805,0.009685162736588593,0.062097711528324134
18,1000,Smoothing,lambda = 0.3,496,0.056451612903225805,0.009099528425036474,0.08201085120111387
18,1000,Smoothing,lambda = 0.5,496,0.05443548387096774,0.005430943406515731,0.10027676411306874
18,1000,Smoothing,lambda = 0.8,496,0.04032258064516129,0.001535265638926031,0.14579043611456827
18,1000,Reporting artifact,round 0.01,496,0.056451612903225805,0.010785598542289776,0.06422665458904481
18,1000,Reporting artifact,round 0.05,496,0.056451612903225805,0.02620967741935487,0.06451979274619457
18,1000,Reporting artifact,coarsen m = 5,496,0.05241935483870968,0.0035644625981827716,0.11304469990688909
18,1000,Reporting artifact,coarsen m = 10,496,0.046370967741935484,0.0017987949222521005,0.15538340958430846
18,1000,Reporting artifact,coarsen m = 10 + round 0.05,496,0.038306451612903226,0.020161290322580627,0.15387337937735096
19,1000,Null,Null,508,0.051181102362204724,0.008362830243201613,0.055483449619884606
19,1000,Underreaction,beta = 0.8,508,0.021653543307086614,0,0.10606098776578765
19,1000,Underreaction,beta = 0.9,508,0.04330708661417323,0.002977596878099842,0.08456898006373303
19,1000,Overreaction,beta = 1.1,508,0.0610236220472441,0.03272075586438383,0.055337711566401764
19,1000,Overreaction,beta = 1.2,508,0.07677165354330709,0.053161384694972225,0.06649550374633152
19,1000,Predictable drift,delta = 0.25,508,0.0531496062992126,0.012599471935465734,0.052718336416468725
19,1000,Predictable drift,delta = 0.5,508,0.06299212598425197,0.023694399097961893,0.055423014370082235
19,1000,Predictable drift,delta = 1.0,508,0.07086614173228346,0.044497124885470085,0.047491928745869494
19,1000,Latency,eta = 0.5,508,0.04921259842519685,0.008171591151160174,0.06192695583734853
19,1000,Latency,eta = 1.0,508,0.04921259842519685,0.007223092201595116,0.06344161629505074
19,1000,Smoothing,lambda = 0.3,508,0.04921259842519685,0.006036292229059992,0.06835993595693601
19,1000,Smoothing,lambda = 0.5,508,0.047244094488188976,0.0046121339310050136,0.0829750512972533
19,1000,Smoothing,lambda = 0.8,508,0.03937007874015748,0.002502850591814987,0.13170208360893476
19,1000,Reporting artifact,round 0.01,508,0.051181102362204724,0.00900594644953101,0.05434964503329831
19,1000,Reporting artifact,round 0.05,508,0.045275590551181105,0.027559055118110187,0.06555047276142313
19,1000,Reporting artifact,coarsen m = 5,508,0.047244094488188976,0.004685772985410508,0.10197998500608126
19,1000,Reporting artifact,coarsen m = 10,508,0.04330708661417323,0.0026696807082127183,0.14746444395666972
19,1000,Reporting artifact,coarsen m = 10 + round 0.05,508,0.03543307086614173,0.021653543307086576,0.1368390884310461
20,1000,Null,Null,494,0.044534412955465584,0.005331724549504369,0.07487327421045231
20,1000,Underreaction,beta = 0.8,494,0.022267206477732792,0,0.13303015983286315
20,1000,Underreaction,beta = 0.9,494,0.038461538461538464,0.0016095660976914727,0.10125259882077564
20,1000,Overreaction,beta = 1.1,494,0.05060728744939271,0.013896516849846163,0.06540166572459762
20,1000,Overreaction,beta = 1.2,494,0.05668016194331984,0.02001530098858184,0.09311740890688248
20,1000,Predictable drift,delta = 0.25,494,0.0465587044534413,0.00923590715789191,0.07230965808702633
20,1000,Predictable drift,delta = 0.5,494,0.048582995951417005,0.013411534960532157,0.07030793200510993
20,1000,Predictable drift,delta = 1.0,494,0.05263157894736842,0.017524500429943468,0.0681378482327325
20,1000,Latency,eta = 0.5,494,0.044534412955465584,0.005115337662553676,0.08038291991692487
20,1000,Latency,eta = 1.0,494,0.044534412955465584,0.005206817178310397,0.08293084654602789
20,1000,Smoothing,lambda = 0.3,494,0.044534412955465584,0.003943097592793876,0.08988829906345058
20,1000,Smoothing,lambda = 0.5,494,0.044534412955465584,0.002580242620637274,0.10404451493328731
20,1000,Smoothing,lambda = 0.8,494,0.038461538461538464,0.0016768841764597253,0.14598163488115956
20,1000,Reporting artifact,round 0.01,494,0.044534412955465584,0.0063686645045117896,0.07335474739937631
20,1000,Reporting artifact,round 0.05,494,0.044534412955465584,0.028340080971659964,0.07439293746819886
20,1000,Reporting artifact,coarsen m = 5,494,0.044534412955465584,0.0022808548017090313,0.11177057474086527
20,1000,Reporting artifact,coarsen m = 10,494,0.04048582995951417,0.0016739529281044607,0.1447083117113719
20,1000,Reporting artifact,coarsen m = 10 + round 0.05,494,0.04048582995951417,0.020242914979757054,0.1417004048582995
21,1000,Null,Null,482,0.056016597510373446,0.01175822021679973,0.07334449520123018
21,1000,Underreaction,beta = 0.8,482,0.026970954356846474,0.0026240313523876457,0.10642293992016427
21,1000,Underreaction,beta = 0.9,482,0.04564315352697095,0.004361275059770908,0.07992682908105264
21,1000,Overreaction,beta = 1.1,482,0.06639004149377593,0.02357730619943843,0.074012144306813
21,1000,Overreaction,beta = 1.2,482,0.07261410788381743,0.04379112363989324,0.10011569883991604
21,1000,Predictable drift,delta = 0.25,482,0.058091286307053944,0.015811355792894943,0.07408019341515579
21,1000,Predictable drift,delta = 0.5,482,0.06639004149377593,0.01922628058368081,0.07469312908733161
21,1000,Predictable drift,delta = 1.0,482,0.07053941908713693,0.03145370932854541,0.07439813385257432
21,1000,Latency,eta = 0.5,482,0.056016597510373446,0.010352187790010126,0.07794271666333663
21,1000,Latency,eta = 1.0,482,0.056016597510373446,0.011074012008922107,0.07943738601253547
21,1000,Smoothing,lambda = 0.3,482,0.056016597510373446,0.009367885647037277,0.0889135707539282
21,1000,Smoothing,lambda = 0.5,482,0.05394190871369295,0.007488252679800911,0.10493592268893201
21,1000,Smoothing,lambda = 0.8,482,0.04564315352697095,0.0036107707536050526,0.1541854371460365
21,1000,Reporting artifact,round 0.01,482,0.056016597510373446,0.012448132780082943,0.07216816122127084
21,1000,Reporting artifact,round 0.05,482,0.056016597510373446,0.03319502074688796,0.06710698334572116
21,1000,Reporting artifact,coarsen m = 5,482,0.05186721991701245,0.005624387422831112,0.11273784034630749
21,1000,Reporting artifact,coarsen m = 10,482,0.04771784232365145,0.004187333870321552,0.15767634854771773
21,1000,Reporting artifact,coarsen m = 10 + round 0.05,482,0.04771784232365145,0.026970954356846488,0.15761610131745524
22,1000,Null,Null,508,0.03346456692913386,0,0.06992967814972617
22,1000,Underreaction,beta = 0.8,508,0.00984251968503937,0,0.13159842881592354
22,1000,Underreaction,beta = 0.9,508,0.01968503937007874,0,0.09464343596198521
22,1000,Overreaction,beta = 1.1,508,0.04133858267716536,0.004414525768254629,0.07344246323738793
22,1000,Overreaction,beta = 1.2,508,0.05905511811023622,0.026616374648866792,0.10826771653543296
22,1000,Predictable drift,delta = 0.25,508,0.03740157480314961,1.272261800926433e-4,0.06059070496852759
22,1000,Predictable drift,delta = 0.5,508,0.045275590551181105,0.0013590765007611694,0.055824755340935256
22,1000,Predictable drift,delta = 1.0,508,0.05905511811023622,0.023595539650978714,0.06029310287539369
22,1000,Latency,eta = 0.5,508,0.031496062992125984,0,0.07715662194094575
22,1000,Latency,eta = 1.0,508,0.031496062992125984,0,0.07724119846747302
22,1000,Smoothing,lambda = 0.3,508,0.031496062992125984,0,0.08533154112857588
22,1000,Smoothing,lambda = 0.5,508,0.02952755905511811,0,0.0985516299847683
22,1000,Smoothing,lambda = 0.8,508,0.023622047244094488,0,0.1434353919316585
22,1000,Reporting artifact,round 0.01,508,0.03543307086614173,0.0019685039370078705,0.06816286633598145
22,1000,Reporting artifact,round 0.05,508,0.03543307086614173,0.021653543307086576,0.06650143190049496
22,1000,Reporting artifact,coarsen m = 5,508,0.031496062992125984,0,0.10676402560836927
22,1000,Reporting artifact,coarsen m = 10,508,0.02952755905511811,0,0.1430300744084429
22,1000,Reporting artifact,coarsen m = 10 + round 0.05,508,0.02952755905511811,0.019685039370078705,0.13840436822312988
23,1000,Null,Null,490,0.04285714285714286,0.0029271705829604366,0.07223342747940442
23,1000,Underreaction,beta = 0.8,490,0.022448979591836733,0,0.11635864164433674
23,1000,Underreaction,beta = 0.9,490,0.03469387755102041,0,0.08894828346232092
23,1000,Overreaction,beta = 1.1,490,0.04897959183673469,0.009391645142885707,0.06572522153534596
23,1000,Overreaction,beta = 1.2,490,0.06326530612244897,0.02873142623309688,0.07589987842849033
23,1000,Predictable drift,delta = 0.25,490,0.04285714285714286,0.0056425566875711874,0.06635090808035421
23,1000,Predictable drift,delta = 0.5,490,0.044897959183673466,0.008689564324326104,0.06390334833955352
23,1000,Predictable drift,delta = 1.0,490,0.05510204081632653,0.02641545108697274,0.058384081153461456
23,1000,Latency,eta = 0.5,490,0.04081632653061224,0.0028785802355093537,0.07811833818086367
23,1000,Latency,eta = 1.0,490,0.04285714285714286,0.0019181056045677325,0.07493008174217836
23,1000,Smoothing,lambda = 0.3,490,0.04081632653061224,0.0014488925311051393,0.08328091564347317
23,1000,Smoothing,lambda = 0.5,490,0.036734693877551024,0.0012128066286321015,0.09894488026357484
23,1000,Smoothing,lambda = 0.8,490,0.03469387755102041,9.932398524659103e-5,0.15039947804327258
23,1000,Reporting artifact,round 0.01,490,0.04285714285714286,0.004081632653061273,0.06491549105240696
23,1000,Reporting artifact,round 0.05,490,0.03469387755102041,0.022448979591836782,0.06755136109240967
23,1000,Reporting artifact,coarsen m = 5,490,0.04081632653061224,0.0012243405230601967,0.11577051893882734
23,1000,Reporting artifact,coarsen m = 10,490,0.036734693877551024,0.0012243405230601967,0.1510204081632652
23,1000,Reporting artifact,coarsen m = 10 + round 0.05,490,0.03469387755102041,0.020408163265306145,0.14816400675160338
24,1000,Null,Null,510,0.0392156862745098,2.7511678439984255e-4,0.06345997543316884
24,1000,Underreaction,beta = 0.8,510,0.013725490196078431,0.012783469184488666,0.12640456189435334
24,1000,Underreaction,beta = 0.9,510,0.0196078431372549,0.005412649502714889,0.09439152070512657
24,1000,Overreaction,beta = 1.1,510,0.049019607843137254,0.012154393100774707,0.060784313725490084
24,1000,Overreaction,beta = 1.2,510,0.06666666666666667,0.026539256981736092,0.08823529411764695
24,1000,Predictable drift,delta = 0.25,510,0.045098039215686274,0.0017273375736405194,0.060465894913546814
24,1000,Predictable drift,delta = 0.5,510,0.047058823529411764,0.009449198607425657,0.05045898963511186
24,1000,Predictable drift,delta = 1.0,510,0.058823529411764705,0.021355230246614454,0.043530353632145594
24,1000,Latency,eta = 0.5,510,0.03529411764705882,1.1946106081095476e-4,0.07120394484223003
24,1000,Latency,eta = 1.0,510,0.03529411764705882,1.0828861402212286e-4,0.07225233159778754
24,1000,Smoothing,lambda = 0.3,510,0.03333333333333333,9.084057509345378e-5,0.08328715063168202
24,1000,Smoothing,lambda = 0.5,510,0.025490196078431372,0,0.09448471873159947
24,1000,Smoothing,lambda = 0.8,510,0.021568627450980392,0,0.13590744123304532
24,1000,Reporting artifact,round 0.01,510,0.03333333333333333,0.0039215686274509665,0.06625275959427424
24,1000,Reporting artifact,round 0.05,510,0.03529411764705882,0.013725490196078383,0.06279624528276684
24,1000,Reporting artifact,coarsen m = 5,510,0.025490196078431372,0,0.09166816898204111
24,1000,Reporting artifact,coarsen m = 10,510,0.025490196078431372,0,0.12542387065587546
24,1000,Reporting artifact,coarsen m = 10 + round 0.05,510,0.025490196078431372,0.0117647058823529,0.12941176470588225
25,1000,Null,Null,531,0.04896421845574388,0.01068854799568486,0.04911827288156184
25,1000,Underreaction,beta = 0.8,531,0.02824858757062147,7.540251245112817e-4,0.10054531839809921
25,1000,Underreaction,beta = 0.9,531,0.03766478342749529,0.0014059857307147094,0.07353755870209339
