league,season,game_id,game_date,home_team,away_team,home_team_abbr,away_team_abbr,home_record,away_record,home_final,away_final,home_won,favorite_team,favorite_record,pregame_favorite_side_odds,pregame_favorite_team_abbr_odds,pregame_spread_abs,pregame_total_line,pregame_home_moneyline,pregame_away_moneyline,pregame_home_spread_odds,pregame_away_spread_odds,pregame_odds_n_providers,pregame_odds_source,winner_team,winner_record,loser_team,loser_record,starting_wp_home,starting_wp_favored,max_wp_loser,pit_u,pit_tail_prob,n_updates,n_missing_time,prop_missing_time,peak_rows,peak_first_update_index,peak_first_play_id,peak_first_sequence_number,peak_first_period_number,peak_first_clock_display,peak_first_game_seconds_remaining,peak_first_minutes_remaining,peak_first_home_score,peak_first_away_score,peak_first_loser_score,peak_first_winner_score,peak_first_loser_score_margin,peak_first_play_text,had_bad_1,n_bad_1_rows,n_bad_1_runs,had_bad_0,n_bad_0_rows,n_bad_0_runs,had_extreme_patch
nfl,2019,401127919,2019-11-24T18:00Z,Cleveland Browns,Miami Dolphins,CLE,MIA,5-6,2-9,41,24,TRUE,Cleveland Browns,5-6,home,CLE,11,45.5,-446,365,103,-113,1,nflreadr,Cleveland Browns,5-6,Miami Dolphins,2-9,0.865,0.865,0.135,0,1,178,178,1,1,1,4011279191,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127922,2019-11-24T18:00Z,New Orleans Saints,Carolina Panthers,NO,CAR,9-2,5-6,34,31,TRUE,New Orleans Saints,9-2,home,NO,10,46,-457,374,-102,-108,1,nflreadr,New Orleans Saints,9-2,Carolina Panthers,5-6,0.828,0.828,0.849,0.8221436984687869,0.17785630153121312,179,179,1,1,161,4011279224272,427200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127924,2019-11-24T18:00Z,New York Jets,Oakland Raiders,NYJ,OAK,4-7,6-5,34,3,TRUE,Oakland Raiders,6-5,away,OAK,3.5,45,158,-177,-112,102,1,nflreadr,New York Jets,4-7,Oakland Raiders,6-5,0.468,0.532,0.608,0.3552631578947367,0.6447368421052633,157,157,1,1,12,401127924266,26600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128008,2019-11-24T18:00Z,Philadelphia Eagles,Seattle Seahawks,PHI,SEA,5-6,9-2,9,17,FALSE,Philadelphia Eagles,5-6,away,SEA,1,45.5,-105,-105,-112,102,1,nflreadr,Seattle Seahawks,9-2,Philadelphia Eagles,5-6,0.566,0.566,0.678,0.5250737463126844,0.47492625368731556,176,176,1,1,16,401128008360,36000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127996,2019-11-24T18:00Z,Washington,Detroit Lions,WSH,DET,2-9,3-7-1,19,16,TRUE,Detroit Lions,3-7-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washington,2-9,Detroit Lions,3-7-1,0.338,0.6619999999999999,0.781,0.7195902688860436,0.2804097311139564,179,179,1,1,143,4011279963548,354800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128000,2019-11-24T21:05Z,Tennessee Titans,Jacksonville Jaguars,TEN,JAX,6-5,4-7,42,20,TRUE,Tennessee Titans,6-5,home,TEN,4.5,42,-225,198,-114,103,1,nflreadr,Tennessee Titans,6-5,Jacksonville Jaguars,4-7,0.665,0.665,0.419,0.2004773269689738,0.7995226730310262,170,170,1,1,9,401128000195,19500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127957,2019-11-24T21:25Z,New England Patriots,Dallas Cowboys,NE,DAL,10-1,6-5,13,9,TRUE,New England Patriots,10-1,home,NE,5.5,44.5,-231,203,-102,-108,1,nflreadr,New England Patriots,10-1,Dallas Cowboys,6-5,0.705,0.705,0.377,0.2175066312997347,0.7824933687002653,179,179,1,1,17,401127957372,37200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128004,2019-11-25T01:20Z,San Francisco 49ers,Green Bay Packers,SF,GB,10-1,8-3,37,8,TRUE,San Francisco 49ers,10-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Francisco 49ers,10-1,Green Bay Packers,8-3,0.609,0.609,0.397,0.015113350125944613,0.9848866498740554,163,163,1,1,2,40112800437,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128012,2019-11-26T01:15Z,Los Angeles Rams,Baltimore Ravens,LAR,BAL,6-5,9-2,6,45,FALSE,Baltimore Ravens,9-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Baltimore Ravens,9-2,Los Angeles Rams,6-5,0.473,0.527,0.48,0.014583333333333393,0.9854166666666666,166,166,1,1,2,40112801237,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128015,2019-11-28T17:30Z,Detroit Lions,Chicago Bears,DET,CHI,3-8-1,6-6,20,24,FALSE,Chicago Bears,6-6,away,CHI,5.5,37.5,203,-230,-106,-104,1,nflreadr,Chicago Bears,6-6,Detroit Lions,3-8-1,0.458,0.542,0.844,0.8151658767772512,0.18483412322274884,177,177,1,1,65,4011280151744,174400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128017,2019-11-28T21:30Z,Dallas Cowboys,Buffalo Bills,DAL,BUF,6-6,9-3,15,26,FALSE,Dallas Cowboys,6-6,home,DAL,6.5,46.5,-298,256,-115,104,1,nflreadr,Buffalo Bills,9-3,Dallas Cowboys,6-6,0.786,0.786,0.902,0.8913525498891353,0.10864745011086474,177,177,1,1,30,401128017693,69300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128022,2019-11-29T01:20Z,Atlanta Falcons,New Orleans Saints,ATL,NO,3-9,10-2,18,26,FALSE,New Orleans Saints,10-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Orleans Saints,10-2,Atlanta Falcons,3-9,0.441,0.5589999999999999,0.448,0.015624999999999889,0.9843750000000001,184,184,1,1,2,40112802236,3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128057,2019-12-01T18:00Z,Cincinnati Bengals,New York Jets,CIN,NYJ,1-11,4-8,22,6,TRUE,New York Jets,4-8,away,NYJ,2.5,43,111,-123,-112,102,1,nflreadr,Cincinnati Bengals,1-11,New York Jets,4-8,0.473,0.527,0.683,0.5358711566617864,0.4641288433382136,182,182,1,1,16,401128057342,34200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128058,2019-12-01T18:00Z,Indianapolis Colts,Tennessee Titans,IND,TEN,6-6,7-5,17,31,FALSE,Indianapolis Colts,6-6,away,TEN,1,41.5,-101,-109,-108,-102,1,nflreadr,Tennessee Titans,7-5,Indianapolis Colts,6-6,0.606,0.606,0.859,0.8358556461001163,0.1641443538998837,168,168,1,1,93,4011280582256,225600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128070,2019-12-01T18:00Z,Miami Dolphins,Philadelphia Eagles,MIA,PHI,3-9,5-7,37,31,TRUE,Philadelphia Eagles,5-7,away,PHI,10.5,45,382,-469,-110,-100,1,nflreadr,Miami Dolphins,3-9,Philadelphia Eagles,5-7,0.201,0.7989999999999999,0.949,0.946259220231823,0.05374077976817704,181,181,1,1,97,4011280702407,240700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128095,2019-12-01T18:00Z,New York Giants,Green Bay Packers,NYG,GB,2-10,9-3,13,31,FALSE,Green Bay Packers,9-3,away,GB,6.5,43.5,223,-256,-113,103,1,nflreadr,Green Bay Packers,9-3,New York Giants,2-10,0.249,0.751,0.311,0.19935691318327975,0.8006430868167203,165,165,1,1,31,401128095793,79300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128107,2019-12-01T18:00Z,Pittsburgh Steelers,Cleveland Browns,PIT,CLE,7-5,5-7,20,13,TRUE,Cleveland Browns,5-7,away,CLE,1,40,103,-113,-103,-107,1,nflreadr,Pittsburgh Steelers,7-5,Cleveland Browns,5-7,0.488,0.512,0.835,0.8023952095808382,0.1976047904191618,168,168,1,1,52,4011281071223,122300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128032,2019-12-01T18:00Z,Carolina Panthers,Washington,CAR,WSH,5-7,3-9,21,29,FALSE,Carolina Panthers,5-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Washington,3-9,Carolina Panthers,5-7,0.806,0.806,0.94,0.9361702127659575,0.06382978723404253,179,179,1,1,23,401128032537,53700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128063,2019-12-01T18:00Z,Jacksonville Jaguars,Tampa Bay Buccaneers,JAX,TB,4-8,5-7,11,28,FALSE,Jacksonville Jaguars,4-8,away,TB,3,46.5,140,-155,-105,-105,1,nflreadr,Tampa Bay Buccaneers,5-7,Jacksonville Jaguars,4-8,0.519,0.519,0.625,0.3999999999999999,0.6000000000000001,186,186,1,1,18,401128063405,40500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128027,2019-12-01T18:00Z,Baltimore Ravens,San Francisco 49ers,BAL,SF,10-2,10-2,20,17,TRUE,Baltimore Ravens,10-2,home,BAL,5.5,45,-242,212,-110,-100,1,nflreadr,Baltimore Ravens,10-2,San Francisco 49ers,10-2,0.68,0.68,0.597,0.4639865996649917,0.5360134003350083,152,152,1,1,130,4011280273112,311200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128100,2019-12-01T21:05Z,Arizona Cardinals,Los Angeles Rams,ARI,LAR,3-8-1,7-5,7,34,FALSE,Los Angeles Rams,7-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,7-5,Arizona Cardinals,3-8-1,0.46,0.54,0.475,0.03157894736842104,0.968421052631579,190,190,1,1,28,401128100644,64400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128104,2019-12-01T21:25Z,Denver Broncos,Los Angeles Chargers,DEN,LAC,4-8,4-8,23,20,TRUE,Los Angeles Chargers,4-8,away,LAC,4.5,39,183,-207,-107,-103,1,nflreadr,Denver Broncos,4-8,Los Angeles Chargers,4-8,0.444,0.556,0.6619999999999999,0.4894259818731117,0.5105740181268883,165,165,1,1,133,4011281043087,308700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128067,2019-12-01T21:25Z,Kansas City Chiefs,Oakland Raiders,KC,OAK,8-4,6-6,40,9,TRUE,Kansas City Chiefs,8-4,home,KC,11.5,49.5,-451,369,106,-116,1,nflreadr,Kansas City Chiefs,8-4,Oakland Raiders,6-6,0.901,0.901,0.119,0.16806722689075648,0.8319327731092435,154,154,1,1,9,401128067217,21700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127967,2019-12-02T01:20Z,Houston Texans,New England Patriots,HOU,NE,8-4,10-2,28,22,TRUE,New England Patriots,10-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Houston Texans,8-4,New England Patriots,10-2,0.459,0.5409999999999999,0.694,0.5590778097982707,0.4409221902017293,177,177,1,1,17,401127967362,36200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128112,2019-12-03T01:15Z,Seattle Seahawks,Minnesota Vikings,SEA,MIN,10-2,8-4,37,30,TRUE,Minnesota Vikings,8-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seattle Seahawks,10-2,Minnesota Vikings,8-4,0.474,0.526,0.8089999999999999,0.7639060568603213,0.23609394313967869,172,172,1,1,80,4011281121878,187800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127871,2019-12-06T01:20Z,Chicago Bears,Dallas Cowboys,CHI,DAL,7-6,6-7,31,24,TRUE,Dallas Cowboys,6-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chicago Bears,7-6,Dallas Cowboys,6-7,0.424,0.5760000000000001,0.775,0.7096774193548387,0.29032258064516125,198,198,1,1,21,401127871470,47000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127869,2019-12-08T18:00Z,Atlanta Falcons,Carolina Panthers,ATL,CAR,4-9,5-8,40,20,TRUE,Atlanta Falcons,4-9,home,ATL,3.5,48,-180,161,100,-110,1,nflreadr,Atlanta Falcons,4-9,Carolina Panthers,5-8,0.68,0.68,0.4489999999999999,0.2873051224944321,0.7126948775055679,183,183,1,1,53,4011278691210,121000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127868,2019-12-08T18:00Z,Buffalo Bills,Baltimore Ravens,BUF,BAL,9-4,11-2,17,24,FALSE,Baltimore Ravens,11-2,away,BAL,6.5,44,230,-264,-110,100,1,nflreadr,Baltimore Ravens,11-2,Buffalo Bills,9-4,0.281,0.719,0.363,0.22589531680440766,0.7741046831955923,177,177,1,1,7,401127868143,14300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127867,2019-12-08T18:00Z,Cleveland Browns,Cincinnati Bengals,CLE,CIN,6-7,1-12,27,19,TRUE,Cleveland Browns,6-7,home,CLE,6.5,43,-269,234,101,-112,1,nflreadr,Cleveland Browns,6-7,Cincinnati Bengals,1-12,0.774,0.774,0.52,0.5653846153846154,0.4346153846153846,170,170,1,1,48,4011278671277,127700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127916,2019-12-08T18:00Z,Green Bay Packers,Washington,GB,WSH,10-3,3-10,20,15,TRUE,Green Bay Packers,10-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Green Bay Packers,10-3,Washington,3-10,0.904,0.904,0.15800000000000003,0.39240506329113956,0.6075949367088604,162,162,1,1,123,4011279162900,290000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127926,2019-12-08T18:00Z,Minnesota Vikings,Detroit Lions,MIN,DET,9-4,3-9-1,20,7,TRUE,Minnesota Vikings,9-4,home,MIN,12,43.5,-587,463,106,-117,1,nflreadr,Minnesota Vikings,9-4,Detroit Lions,3-9-1,0.833,0.833,0.18000000000000005,0.0722222222222223,0.9277777777777777,181,181,1,1,14,401127926324,32400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127964,2019-12-08T18:00Z,New Orleans Saints,San Francisco 49ers,NO,SF,10-3,11-2,46,48,FALSE,New Orleans Saints,10-3,home,NO,1,45,-116,105,-109,-101,1,nflreadr,San Francisco 49ers,11-2,New Orleans Saints,10-3,0.538,0.538,0.891,0.877665544332211,0.122334455667789,182,182,1,1,175,4011279644623,462300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127969,2019-12-08T18:00Z,New York Jets,Miami Dolphins,NYJ,MIA,5-8,3-10,22,21,TRUE,New York Jets,5-8,home,NYJ,5,47,-213,189,100,-110,1,nflreadr,New York Jets,5-8,Miami Dolphins,3-10,0.718,0.718,0.851,0.8249118683901293,0.1750881316098707,185,185,1,1,179,4011279694242,424200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127994,2019-12-08T18:00Z,Tampa Bay Buccaneers,Indianapolis Colts,TB,IND,6-7,6-7,38,35,TRUE,Tampa Bay Buccaneers,6-7,home,TB,3,46.5,-166,149,-111,101,1,nflreadr,Tampa Bay Buccaneers,6-7,Indianapolis Colts,6-7,0.592,0.592,0.923,0.9165763813651138,0.08342361863488623,178,178,1,1,118,4011279942890,289000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127920,2019-12-08T18:00Z,Houston Texans,Denver Broncos,HOU,DEN,8-5,5-8,24,38,FALSE,Houston Texans,8-5,home,HOU,8,42.5,-389,325,-107,-103,1,nflreadr,Denver Broncos,5-8,Houston Texans,8-5,0.803,0.803,0.833,0.7995198079231691,0.20048019207683088,171,171,1,1,7,401127920146,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127997,2019-12-08T21:05Z,Jacksonville Jaguars,Los Angeles Chargers,JAX,LAC,4-9,5-8,10,45,FALSE,Los Angeles Chargers,5-8,away,LAC,3.5,42,160,-179,-110,-101,1,nflreadr,Los Angeles Chargers,5-8,Jacksonville Jaguars,4-9,0.461,0.5389999999999999,0.586,0.29351535836177467,0.7064846416382253,160,160,1,1,12,401127997255,25500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128005,2019-12-08T21:25Z,Oakland Raiders,Tennessee Titans,OAK,TEN,6-7,8-5,21,42,FALSE,Tennessee Titans,8-5,away,TEN,3,47,137,-152,-111,100,1,nflreadr,Tennessee Titans,8-5,Oakland Raiders,6-7,0.464,0.536,0.706,0.58356940509915,0.41643059490085,158,158,1,1,17,401128005411,41100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127930,2019-12-08T21:25Z,New England Patriots,Kansas City Chiefs,NE,KC,10-3,9-4,16,23,FALSE,New England Patriots,10-3,home,NE,3,49.5,-150,135,-103,-107,1,nflreadr,Kansas City Chiefs,9-4,New England Patriots,10-3,0.598,0.598,0.804,0.7562189054726369,0.24378109452736307,179,179,1,1,13,401127930321,32100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128002,2019-12-08T21:25Z,Arizona Cardinals,Pittsburgh Steelers,ARI,PIT,3-9-1,8-5,17,23,FALSE,Arizona Cardinals,3-9-1,away,PIT,2.5,43.5,117,-130,-110,-100,1,nflreadr,Pittsburgh Steelers,8-5,Arizona Cardinals,3-9-1,0.534,0.534,0.555,0.1981981981981984,0.8018018018018016,163,163,1,1,4,40112800292,9200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128009,2019-12-09T01:20Z,Los Angeles Rams,Seattle Seahawks,LAR,SEA,8-5,10-3,28,12,TRUE,Los Angeles Rams,8-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Los Angeles Rams,8-5,Seattle Seahawks,10-3,0.574,0.574,0.524,0.1870229007633587,0.8129770992366413,176,176,1,1,10,401128009239,23900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128013,2019-12-10T01:15Z,Philadelphia Eagles,New York Giants,PHI,NYG,6-7,2-11,23,17,TRUE,Philadelphia Eagles,6-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philadelphia Eagles,6-7,New York Giants,2-11,0.821,0.821,0.918,0.9106753812636166,0.08932461873638342,188,188,1,1,107,4011280132463,246300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128020,2019-12-13T01:20Z,Baltimore Ravens,New York Jets,BAL,NYJ,12-2,5-9,42,21,TRUE,Baltimore Ravens,12-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Baltimore Ravens,12-2,New York Jets,5-9,0.934,0.934,0.08299999999999996,0.20481927710843406,0.7951807228915659,157,157,1,1,9,401128020201,20100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401127955,2019-12-15T18:00Z,Cincinnati Bengals,New England Patriots,CIN,NE,1-13,11-3,13,34,FALSE,New England Patriots,11-3,away,NE,10.5,42,381,-468,-110,-101,1,nflreadr,New England Patriots,11-3,Cincinnati Bengals,1-13,0.144,0.856,0.381,0.6220472440944882,0.3779527559055118,175,175,1,1,59,4011279551371,137100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128028,2019-12-15T18:00Z,Detroit Lions,Tampa Bay Buccaneers,DET,TB,3-10-1,7-7,17,38,FALSE,Tampa Bay Buccaneers,7-7,away,TB,5.5,46,210,-239,101,-111,1,nflreadr,Tampa Bay Buccaneers,7-7,Detroit Lions,3-10-1,0.411,0.589,0.491,0.1629327902240325,0.8370672097759675,178,178,1,1,16,401128028418,41800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128031,2019-12-15T18:00Z,Green Bay Packers,Chicago Bears,GB,CHI,11-3,7-7,21,13,TRUE,Green Bay Packers,11-3,home,GB,4,40,-218,192,-118,107,1,nflreadr,Green Bay Packers,11-3,Chicago Bears,7-7,0.649,0.649,0.372,0.05645161290322587,0.9435483870967741,179,179,1,1,16,401128031376,37600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128068,2019-12-15T18:00Z,Tennessee Titans,Houston Texans,TEN,HOU,8-6,9-5,21,24,FALSE,Tennessee Titans,8-6,home,TEN,3,50,-165,148,-113,103,1,nflreadr,Houston Texans,9-5,Tennessee Titans,8-6,0.525,0.525,0.7,0.5714285714285714,0.4285714285714286,165,165,1,1,47,4011280681128,112800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128056,2019-12-15T18:00Z,Kansas City Chiefs,Denver Broncos,KC,DEN,10-4,5-9,23,3,TRUE,Kansas City Chiefs,10-4,home,KC,10,43,-426,352,113,-125,1,nflreadr,Kansas City Chiefs,10-4,Denver Broncos,5-9,0.872,0.872,0.139,0.07913669064748208,0.9208633093525179,157,157,1,1,3,40112805660,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128060,2019-12-15T18:00Z,New York Giants,Miami Dolphins,NYG,MIA,3-11,3-11,36,20,TRUE,New York Giants,3-11,home,NYG,3.5,47,-185,165,-102,-108,1,nflreadr,New York Giants,3-11,Miami Dolphins,3-11,0.643,0.643,0.633,0.4360189573459716,0.5639810426540284,180,180,1,1,51,4011280601194,119400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128071,2019-12-15T18:00Z,Washington,Philadelphia Eagles,WSH,PHI,3-11,7-7,27,37,FALSE,Philadelphia Eagles,7-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philadelphia Eagles,7-7,Washington,3-11,0.259,0.741,0.732,0.6461748633879781,0.35382513661202186,169,169,1,1,151,4011280713789,378900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128024,2019-12-15T18:00Z,Carolina Panthers,Seattle Seahawks,CAR,SEA,5-9,11-3,24,30,FALSE,Seattle Seahawks,11-3,away,SEA,6,48.5,218,-250,-106,-104,1,nflreadr,Seattle Seahawks,11-3,Carolina Panthers,5-9,0.399,0.601,0.414,0.03623188405797095,0.963768115942029,175,175,1,1,3,40112802451,5100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128099,2019-12-15T21:05Z,Oakland Raiders,Jacksonville Jaguars,OAK,JAX,6-8,5-9,16,20,FALSE,Oakland Raiders,6-8,home,OAK,7,47,-297,255,103,-114,1,nflreadr,Jacksonville Jaguars,5-9,Oakland Raiders,6-8,0.664,0.664,0.973,0.9722507708119219,0.027749229188078095,176,176,1,1,140,4011280993140,314000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128094,2019-12-15T21:05Z,Arizona Cardinals,Cleveland Browns,ARI,CLE,4-9-1,6-8,38,24,TRUE,Cleveland Browns,6-8,away,CLE,3,49,140,-156,-103,-107,1,nflreadr,Arizona Cardinals,4-9-1,Cleveland Browns,6-8,0.464,0.536,0.5509999999999999,0.18511796733212327,0.8148820326678767,172,172,1,1,2,40112809436,3600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128113,2019-12-15T21:05Z,Los Angeles Chargers,Minnesota Vikings,LAC,MIN,5-9,10-4,10,39,FALSE,Minnesota Vikings,10-4,away,MIN,1,45,107,-118,101,-111,1,nflreadr,Minnesota Vikings,10-4,Los Angeles Chargers,5-9,0.467,0.5329999999999999,0.553,0.19168173598553362,0.8083182640144664,165,165,1,1,52,4011281131250,125000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128103,2019-12-15T21:25Z,Dallas Cowboys,Los Angeles Rams,DAL,LAR,7-7,8-6,44,21,TRUE,Dallas Cowboys,7-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dallas Cowboys,7-7,Los Angeles Rams,8-6,0.63,0.63,0.459,0.1938997821350763,0.8061002178649237,179,179,1,1,13,401128103296,29600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128108,2019-12-15T21:25Z,San Francisco 49ers,Atlanta Falcons,SF,ATL,11-3,5-9,22,29,FALSE,San Francisco 49ers,11-3,home,SF,10.5,50,-460,376,106,-117,1,nflreadr,Atlanta Falcons,5-9,San Francisco 49ers,11-3,0.821,0.821,0.942,0.9384288747346072,0.06157112526539277,175,175,1,1,137,4011281083368,336800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
nfl,2019,401128065,2019-12-16T01:20Z,Pittsburgh Steelers,Buffalo Bills,PIT,BUF,8-6,10-4,10,17,FALSE,Pittsburgh Steelers,8-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buffalo Bills,10-4,Pittsburgh Steelers,8-6,0.518,0.518,0.76,0.6842105263157894,0.3157894736842106,164,164,1,1,96,4011280652380,238000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,0,0,FALSE
