league,analysis,sample,estimand,threshold,estimate,ci_lower,ci_upper,p_value,n,n_games,replicates,seed,note
nfl,fixed_clock,linear,gap_t19_bin03,0.95,-0.0359041106870325,-0.23644274357140727,0.16463452219734226,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t19_bin04,0.95,0.06857803326719518,-0.19131320297507504,0.3284692695094654,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t19_bin05,0.95,0.004433510346447755,-0.23635146278517138,0.2452184834780669,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t19_bin06,0.95,-0.014177251654938352,-0.1847623609285709,0.1564078576186942,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t19_bin07,0.95,-0.007256301725685406,-0.08464183505926248,0.07012923160789167,,182,182,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,linear,gap_t19_bin08,0.95,0.0010573753115765575,9.83536455767629e-4,0.0011312141673854859,,373,373,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin01,0,0.018875000000000013,-0.22330500608431464,0.26105500608431464,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin02,0,-0.03692486486486486,-0.2866292458611704,0.2127795161314407,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin03,0,-0.03529510869565217,-0.3074621217367521,0.23687190434544775,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin04,0,0.022351612903225807,-0.2603516122642786,0.3050548380707302,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin05,0,-0.050370652173913066,-0.3244291859005406,0.22368788155271446,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin06,0,-0.020432967032967004,-0.28124140950089616,0.24037547543496215,,182,182,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin07,0,-0.0333210810810811,-0.2934816985984789,0.22683953643631666,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin08,0,0.02109840425531914,-0.22825255920402493,0.2704493677146632,,188,188,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin09,0,-0.005929189189189193,-0.23459981723935056,0.22274143886097217,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t00_bin10,0,-0.025230810810810828,-0.2237512505433029,0.17328962892168123,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin01,0.05,0.05497934782608696,-0.18063047489682688,0.2905891705490008,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin02,0.05,-0.06282432432432432,-0.31520982386023344,0.18956117521158478,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin03,0.05,-0.057776216216216224,-0.32654396876384023,0.2109915363314078,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin04,0.05,-0.03363513513513514,-0.2929342247326894,0.22566395446241908,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin05,0.05,-3.1902173913042435e-4,-0.27954413748838025,0.27890609401011945,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin06,0.05,0.020567567567567554,-0.24646409661213325,0.28759923174726837,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin07,0.05,-0.023211891891891906,-0.29451369490954604,0.24808991112576226,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin08,0.05,0.014998918918918929,-0.2317396567897819,0.26173749462761975,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin09,0.05,-0.010455135135135128,-0.24468166644287567,0.2237713961726054,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t01_bin10,0.05,-0.010779999999999993,-0.20557299550288033,0.18401299550288036,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin01,0.1,0.013586413043478233,-0.2174214182968408,0.2445942443837973,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin02,0.1,-0.050187027027027015,-0.29035303245587296,0.18997897840181893,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin03,0.1,-0.010561621621621603,-0.27610889202463906,0.25498564878139585,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin04,0.1,-0.020223913043478262,-0.29456023524329555,0.25411240915633904,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin05,0.1,-0.013372432432432427,-0.2871652951136568,0.26042043024879197,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin06,0.1,0.014409189189189188,-0.26112685630040944,0.28994523467878786,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin07,0.1,-0.04971956521739132,-0.3287737777420847,0.22933464730730205,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin08,0.1,-0.014861290322580625,-0.2705962247424631,0.24087364409730186,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin09,0.1,0.006282702702702681,-0.22059223741438244,0.2331576428197878,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t02_bin10,0.1,-0.006347027027027035,-0.18984589693355705,0.177151842879503,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin01,0.15000000000000002,0.0010429347826086974,-0.2137812003290797,0.2158670698942971,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin02,0.15000000000000002,-0.05732756756756757,-0.30204697170321015,0.187391836568075,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin03,0.15000000000000002,0.009919021739130424,-0.2501932856173035,0.2700313290955644,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin04,0.15000000000000002,-0.017146774193548393,-0.3004115059415443,0.26611795755444756,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin05,0.15000000000000002,0.0108130434782609,-0.27184236001407547,0.29346844697059726,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin06,0.15000000000000002,-0.02252702702702701,-0.2909405922969432,0.24588653824288914,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin07,0.15000000000000002,-0.048919459459459476,-0.310348274600768,0.2125093556818491,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin08,0.15000000000000002,-0.029644565217391308,-0.2865668255097464,0.2272776950749638,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin09,0.15000000000000002,0.028765053763440865,-0.19795063429883003,0.2554807418257118,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t03_bin10,0.15000000000000002,0.01729783783783784,-0.1471307042353288,0.1817263799110045,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin01,0.2,-0.015082065217391282,-0.21317951919789682,0.18301538876311427,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin02,0.2,-0.03192391304347826,-0.28575878496372853,0.22191095887677204,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin03,0.2,0.008702150537634384,-0.25894198119615447,0.27634628227142327,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin04,0.2,-0.03167445652173913,-0.3010923556531031,0.23774344260962488,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin05,0.2,-0.039151891891891916,-0.3195796989247629,0.24127591514097904,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin06,0.2,-0.00155837837837841,-0.26623946787783376,0.26312271112107694,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin07,0.2,-0.010798378378378371,-0.26311168991046113,0.24151493315370437,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin08,0.2,-0.01628415300546445,-0.2592865135985991,0.22671820758767022,,183,183,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin09,0.2,0.03358502673796791,-0.16533886002480364,0.2325089135007395,,187,187,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t04_bin10,0.2,0.010987567567567568,-0.15791994874461276,0.17989508387974792,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin01,0.25,-0.028436956521739127,-0.21575779405315504,0.15888388100967676,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin02,0.25,-0.008411351351351362,-0.25486530000358537,0.23804259730088267,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin03,0.25,-4.864864864864539e-5,-0.2571943545301341,0.2570970572328369,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin04,0.25,6.270270270270756e-4,-0.2712051901979054,0.2724592442519595,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin05,0.25,-0.01474076086956523,-0.2792348221318026,0.24975330039267218,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin06,0.25,-0.052432972972972954,-0.32790037664636174,0.22303443070041584,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin07,0.25,-0.06108972972972977,-0.3248054705352107,0.20262601107575118,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin08,0.25,0.03240869565217392,-0.19907347174758797,0.2638908630519358,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin09,0.25,0.023648387096774196,-0.18387382182567702,0.2311705960192254,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t05_bin10,0.25,0.011212432432432416,-0.13524451709772276,0.1576693819625876,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin01,0.30000000000000004,-0.01349670329670329,-0.19694415816572186,0.16995075157231526,,182,182,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin02,0.30000000000000004,-0.025166129032258042,-0.2543361597546063,0.2040039016900902,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin03,0.30000000000000004,-0.004004324324324339,-0.26563860889433444,0.25762996024568574,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin04,0.30000000000000004,-0.04988655913978491,-0.3159835046712955,0.21621038639172568,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin05,0.30000000000000004,-0.005261413043478273,-0.28741274266494865,0.2768899165779921,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin06,0.30000000000000004,-0.03690918918918915,-0.29441445902892677,0.22059608065054845,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin07,0.30000000000000004,-0.014187567567567574,-0.26150264957792,0.2331275144427849,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin08,0.30000000000000004,-0.031279999999999995,-0.26963155247673243,0.20707155247673242,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin09,0.30000000000000004,0.04586702702702703,-0.13305056681912372,0.22478462087317777,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t06_bin10,0.30000000000000004,0.02147189189189188,-0.10681161264309086,0.14975539642687463,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin01,0.35000000000000003,0.0017021739130434785,-0.18092845093300142,0.18433279875908837,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin02,0.35000000000000003,-0.05713097826086957,-0.28076918549757296,0.16650722897583384,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin03,0.35000000000000003,-0.02805645161290321,-0.28181970125163147,0.22570679802582505,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin04,0.35000000000000003,-0.026933513513513536,-0.2880872830267997,0.23422025599977264,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin05,0.35000000000000003,1.4293478260870012e-4,-0.2599778886422447,0.26026375820746206,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin06,0.35000000000000003,-0.03415189189189187,-0.3038299980661986,0.23552621428241483,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin07,0.35000000000000003,-0.021838378378378393,-0.2834627322176414,0.23978597546088462,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin08,0.35000000000000003,0.03490108695652174,-0.1847279337732256,0.2545301076862691,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin09,0.35000000000000003,0.019277837837837833,-0.17276931385761324,0.21132498953328893,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t07_bin10,0.35000000000000003,0.008013978494623663,-0.12369155462856808,0.1397195116178154,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin01,0.4,0.0036173913043478266,-0.17030155503251918,0.17753633764121482,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin02,0.4,-0.010465945945945925,-0.24155022487086789,0.220618332978976,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin03,0.4,-0.023824043715846985,-0.2825767599637609,0.23492867253206692,,183,183,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin04,0.4,-0.07287326203208558,-0.33191213400991837,0.18616560994574718,,187,187,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin05,0.4,-0.03639891304347825,-0.2981268727308899,0.22532904664393338,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin06,0.4,0.014427027027027013,-0.23923416410581597,0.26808821815987,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin07,0.4,-0.015250270270270292,-0.26355612004676265,0.23305557950622205,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin08,0.4,0.0073021621621621735,-0.2182852887525636,0.23288961307688794,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin09,0.4,0.02452594594594596,-0.16611636369089586,0.21516825558278777,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t08_bin10,0.4,0.025101621621621623,-0.07873327159531801,0.12893651483856125,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin01,0.45,0.003173369565217386,-0.15368340109475664,0.1600301402251914,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin02,0.45,0.012212972972972988,-0.21385938576175942,0.2382853317077054,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin03,0.45,-0.05784702702702703,-0.3004068110541847,0.18471275700013062,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin04,0.45,-0.06159837837837837,-0.3288971201748016,0.20570036341804485,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin05,0.45,-0.03186250000000001,-0.2902904846182396,0.22656548461823955,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin06,0.45,-0.034933695652173934,-0.29939425417350063,0.22952686286915278,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin07,0.45,-0.005088172043010733,-0.2540502331090089,0.24387388902298746,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin08,0.45,0.061450810810810795,-0.13826194512353995,0.26116356674516156,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin09,0.45,0.023094594594594616,-0.15495005506826381,0.20113924425745305,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t09_bin10,0.45,0.021147027027027022,-0.0764223423225444,0.11871639637659843,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin01,0.5,-0.008990217391304352,-0.1293534703959107,0.111373035613302,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin02,0.5,-0.013383783783783782,-0.209760312322688,0.18299274475512045,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin03,0.5,-0.008548648648648651,-0.2667811243927609,0.24968382709546363,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin04,0.5,-0.054812499999999965,-0.30379022442080694,0.194165224420807,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin05,0.5,-0.0028243243243243157,-0.2790130422543028,0.2733643936056541,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin06,0.5,-0.020210270270270277,-0.28415865606181795,0.2437381155212774,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin07,0.5,0.0072772972972972964,-0.23688412376366383,0.25143871835825843,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin08,0.5,0.011859459459459442,-0.18250994073244012,0.20622885965135898,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin09,0.5,0.013870652173913048,-0.134532141317751,0.16227344566557705,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t10_bin10,0.5,0.0031569892473118388,-0.08615655050296968,0.09247052899759335,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin01,0.55,0.0037293478260869424,-0.11064185344478317,0.11810054909695705,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin02,0.55,-0.014204864864864867,-0.20755416699668874,0.17914443726695903,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin03,0.55,-0.03824810810810811,-0.276201653605447,0.19970543738923077,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin04,0.55,-0.0014210810810810696,-0.2599462750083876,0.2571041128462254,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin05,0.55,0.007775274725274687,-0.26635793027856447,0.2819084797291138,,182,182,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin06,0.55,-0.041052941176470584,-0.31481503454630544,0.2327091521933643,,187,187,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin07,0.55,-0.015939673913043465,-0.2713387837152111,0.23945943588912416,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin08,0.55,0.03843027027027029,-0.14188945480968992,0.21874999535023051,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin09,0.55,0.004066666666666657,-0.15393045769936473,0.16206379103269805,,186,186,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t11_bin10,0.55,0.008810270270270282,-0.05965934504668181,0.07727988558722237,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin01,0.6000000000000001,0.00342663043478261,-0.10001955279623857,0.1068728136658038,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin02,0.6000000000000001,-0.0037524590163934357,-0.18903539231499594,0.1815304742822091,,183,183,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin03,0.6000000000000001,-0.005041176470588244,-0.2566302366410503,0.24654788369987377,,187,187,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin04,0.6000000000000001,-0.04573837837837835,-0.30381612389513396,0.21233936713837726,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin05,0.6000000000000001,-0.02989239130434782,-0.2941652836606376,0.23438050105194194,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin06,0.6000000000000001,-0.026168648648648634,-0.2993085898614029,0.24697129256410563,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin07,0.6000000000000001,0.005540437158469952,-0.23230145618394077,0.24338233050088065,,183,183,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin08,0.6000000000000001,0.0605909090909091,-0.0972931983891586,0.2184750165709768,,187,187,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin09,0.6000000000000001,-0.017034054054054053,-0.1770680796356801,0.142999971527572,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t12_bin10,0.6000000000000001,0.013336216216216227,-0.02608188395923344,0.05275431639166589,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin01,0.65,0.0012717391304347795,-0.08476515886296669,0.08730863712383626,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin02,0.65,0.002803783783783788,-0.1812215556111029,0.18682912317867048,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin03,0.65,-0.03527675675675676,-0.25663591566473126,0.18608240215121774,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin04,0.65,-0.010577837837837872,-0.28222023449512346,0.2610645588194477,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin05,0.65,-0.02326902173913044,-0.29057080620915915,0.24403276273089827,,184,184,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin06,0.65,0.027033513513513508,-0.22801740153192057,0.2820844285589476,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin07,0.65,0.005377837837837842,-0.22131239978076675,0.23206807545644245,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin08,0.65,0.028589189189189197,-0.13681725376350795,0.19399563214188636,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin09,0.65,-0.015068108108108103,-0.15968712793657688,0.12955091172036068,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
nfl,fixed_clock,locf,gap_t13_bin10,0.65,0.007019459459459453,-0.03225770496058539,0.0462966238795043,,185,185,9999,20260815,One game per fixed time; simultaneous dyadic-bootstrap band
