league,method,time_index,regulation_fraction,bin_id,bin_lower,bin_upper,n_games,mean_forecast,observed_rate,gap,standard_error,simultaneous_critical_value,gap_ci_lower,gap_ci_upper,observed_ci_lower,observed_ci_upper,significant
nfl,linear,0,0,4,0.457,0.5068,186,0.4830247311827957,0.5053763440860215,0.022351612903225807,0.06392562865330387,4.350610886871441,-0.2557639230659389,0.3004671488723905,0.22726080811685678,0.7834918800551862,FALSE
nfl,linear,0,0,5,0.507,0.559,184,0.5340663043478261,0.483695652173913,-0.050370652173913066,0.06197086731464401,4.350610886871441,-0.31998178218186885,0.2192404778340427,0.21408452216595725,0.7533067821818689,FALSE
nfl,linear,0,0,6,0.5607,0.6087,182,0.586367032967033,0.5659340659340661,-0.020432967032967004,0.0589747203378132,4.350610886871441,-0.27700902738485567,0.23614309331892167,0.3093580055821773,0.8225101262859547,FALSE
nfl,linear,0,0,7,0.609,0.6553,185,0.6333210810810811,0.6000000000000001,-0.0333210810810811,0.05882823238319055,4.350610886871441,-0.289259829342793,0.22261766718063075,0.3440612517382881,0.8559387482617118,FALSE
nfl,linear,0,0,8,0.656,0.71,188,0.6810292553191489,0.7021276595744682,0.02109840425531914,0.056383923759628196,4.350610886871441,-0.2242061082978486,0.2664029168084869,0.45682314702130034,0.9474321721276358,FALSE
nfl,linear,0,0,9,0.7105,0.785,185,0.7464697297297297,0.7405405405405405,-0.005929189189189193,0.051707629596341294,4.350610886871441,-0.23088896544534754,0.21903058706696915,0.5155807642843822,0.9655003167966989,FALSE
nfl,linear,0,0,10,0.7855,0.961,185,0.8468524324324325,0.8216216216216216,-0.025230810810810828,0.044889986320144064,4.350610886871441,-0.22052967400673965,0.170068052385118,0.6263227584256928,1.0169204848175504,FALSE
nfl,linear,1,0.05,1,0.0696232558139535,0.3025473684210526,184,0.2239252115109845,0.27717391304347816,0.05324870153249375,0.053310392844821294,4.350610886871441,-0.17868407396157912,0.2851814770265666,0.04524113754940537,0.509106688537551,FALSE
nfl,linear,1,0.05,2,0.3033548387096774,0.3916243902439024,185,0.34991847402596155,0.2648648648648648,-0.08505360916109668,0.056974236728091925,4.350610886871441,-0.3329263437415241,0.16281912541933075,0.016992130284437468,0.5127375994452923,FALSE
nfl,linear,1,0.05,3,0.39184736842105267,0.44759999999999994,185,0.41964087921530224,0.38378378378378375,-0.035857095431518445,0.06334611469517616,4.350610886871441,-0.3114513916653588,0.23973720080232191,0.10818948754994345,0.6593780800176241,FALSE
nfl,linear,1,0.05,4,0.4477564102564102,0.5014347826086956,185,0.4778024139679493,0.4594594594594595,-0.018342954508489807,0.061133060763484445,4.350610886871441,-0.28430911421387856,0.24762320519689893,0.19349329975407076,0.7254256191648483,FALSE
nfl,linear,1,0.05,5,0.5014363636363637,0.5559571428571429,184,0.5293278088990004,0.5163043478260869,-0.013023461072913464,0.06306652686338883,4.350610886871441,-0.2874013794419431,0.26135445729611617,0.24192642945705733,0.7906822661951166,FALSE
nfl,linear,1,0.05,6,0.5560649999999999,0.6094682926829269,185,0.5798607324807287,0.6108108108108108,0.030950078330082068,0.06098801963751146,4.350610886871441,-0.23438506387360453,0.29628522053376866,0.34547566860712414,0.8761459530144973,FALSE
nfl,linear,1,0.05,7,0.6098,0.6629118644067796,185,0.6363709512229705,0.6000000000000001,-0.0363709512229705,0.05915375309202479,4.350610886871441,-0.2937259134244387,0.22098401097849768,0.3426450377985318,0.8573549622014682,FALSE
nfl,linear,1,0.05,8,0.6636666666666667,0.7232512195121951,185,0.6924194268042361,0.6756756756756758,-0.016743751128560462,0.0603467831547908,4.350610886871441,-0.2792891229094634,0.24580162065234246,0.4131303038947727,0.9382210474565785,FALSE
nfl,linear,1,0.05,9,0.7236153846153845,0.7942117647058824,185,0.757496722177321,0.7783783783783784,0.020881656201057405,0.05040797597276449,4.350610886871441,-0.1984238328512058,0.24018714525332058,0.5590728893261152,0.9976838674306416,FALSE
nfl,linear,1,0.05,10,0.7945736842105263,0.9749655172413793,185,0.8533360503996517,0.8378378378378379,-0.015498212561813832,0.04407590624748904,4.350610886871441,-0.2072553301308646,0.17625890500723695,0.646080720268787,1.0295949554068886,FALSE
nfl,linear,2,0.1,1,0.05814285714285713,0.2890097560975609,184,0.21332424610342554,0.22826086956521746,0.014936623461791868,0.05116620644753098,4.350610886871441,-0.20766763134874813,0.23754087827233186,0.005656614754677408,0.45086512437575743,FALSE
nfl,linear,2,0.1,2,0.2914833333333333,0.3721441176470588,185,0.33192850409760905,0.28108108108108115,-0.05084742301652796,0.0549156220835517,4.350610886871441,-0.2897639263125457,0.18806908027948976,0.04216457778506333,0.5199975843770988,FALSE
nfl,linear,2,0.1,3,0.3721454545454545,0.4423846153846154,185,0.4101513957824317,0.3891891891891892,-0.020962206593242487,0.06091180482716593,4.350610886871441,-0.28596576781329897,0.24404135462681398,0.12418562796913274,0.6541927504092457,FALSE
nfl,linear,2,0.1,4,0.4424193548387096,0.5052717948717949,185,0.4727873445379575,0.4594594594594595,-0.013327885078498051,0.05976216758036239,4.350610886871441,-0.2733298219766581,0.24667405181966204,0.1994575225612994,0.7194613963576195,FALSE
nfl,linear,2,0.1,5,0.5054999999999998,0.5557500000000001,184,0.5307089265571943,0.4945652173913044,-0.03614370916588984,0.06194089640435244,4.350610886871441,-0.30562444740524164,0.233337029073462,0.22508447915195262,0.7640459556306562,FALSE
nfl,linear,2,0.1,6,0.5559780487804878,0.6137581395348837,185,0.5857705493266224,0.627027027027027,0.04125647770040454,0.058163985637412756,4.350610886871441,-0.21179239143755751,0.29430534683836657,0.3739781578890649,0.880075896164989,FALSE
nfl,linear,2,0.1,7,0.6137619047619047,0.6715421052631579,185,0.6437476887750339,0.5783783783783785,-0.06536931039665542,0.06160890202388002,4.350610886871441,-0.33340567026994383,0.20266704947663297,0.31034201850509,0.8464147382516668,FALSE
nfl,linear,2,0.1,8,0.6722068965517242,0.7358125,185,0.703534043472165,0.7135135135135136,0.009979470041348536,0.05587041640582982,4.350610886871441,-0.23309097182789545,0.2530499119105925,0.4704430716442695,0.9565839553827575,FALSE
nfl,linear,2,0.1,9,0.736,0.8104605263157895,185,0.7720001789563887,0.7675675675675675,-0.004432611388821102,0.051032384715902934,4.350610886871441,-0.2264546599168401,0.21758943713919793,0.5455455190395486,0.9895896160955866,FALSE
nfl,linear,2,0.1,10,0.8106153846153846,0.9732105263157894,185,0.8633329158508672,0.8648648648648649,0.001531949013997628,0.04183120395905324,4.350610886871441,-0.1804593423411991,0.18352324036919437,0.6828735735096682,1.0468561562200616,FALSE
nfl,linear,3,0.15000000000000002,1,0.06928387096774194,0.2689999999999999,184,0.19522355343392425,0.19565217391304343,4.286204791192353e-4,0.04938958259970725,4.350610886871441,-0.2144462352772034,0.21530347623544188,-0.01922268184327916,0.41052702966936616,FALSE
nfl,linear,3,0.15000000000000002,2,0.2696363636363637,0.3608692307692308,185,0.31654088677974906,0.2594594594594595,-0.0570814273202896,0.05419505832339031,4.350610886871441,-0.2928630380766642,0.17870018343608499,0.02367784870308487,0.4952410702158341,FALSE
nfl,linear,3,0.15000000000000002,3,0.3609333333333335,0.43302,185,0.39763806020827347,0.4216216216216216,0.023983561413348183,0.0608451167809719,4.350610886871441,-0.24072986606691238,0.28869698889360873,0.1569081941413611,0.6863350491018823,FALSE
nfl,linear,3,0.15000000000000002,4,0.4333695652173913,0.5029321428571426,185,0.46858661678053365,0.42162162162162153,-0.04696499515891205,0.06302592812935551,4.350610886871441,-0.3211662842336631,0.227236293915839,0.14742033254687054,0.6958229106963727,FALSE
nfl,linear,3,0.15000000000000002,5,0.5031176470588236,0.5622258064516129,184,0.5330700370382803,0.5217391304347827,-0.011330906603497674,0.06081405444358551,4.350610886871441,-0.2759091939405533,0.25324738073355796,0.25716084309772697,0.7863174177718382,FALSE
nfl,linear,3,0.15000000000000002,6,0.5626999999999999,0.6194999999999999,185,0.590058909652682,0.5783783783783785,-0.011680531274303659,0.0578331070817839,4.350610886871441,-0.26328987656591457,0.23992881401730723,0.32676903308676747,0.8299877236699893,FALSE
nfl,linear,3,0.15000000000000002,7,0.6197166666666667,0.67706,185,0.6493104209862598,0.6162162162162163,-0.033094204770043614,0.05882732135185699,4.350610886871441,-0.28902898948891736,0.22284057994883016,0.36028143149734243,0.8721510009350899,FALSE
nfl,linear,3,0.15000000000000002,8,0.677739534883721,0.7403357664233576,185,0.7086363626225596,0.6972972972972974,-0.011339065325262219,0.054215703106961215,4.350610886871441,-0.24721049350179747,0.22453236285127304,0.4614258691207621,0.9331687254738326,FALSE
nfl,linear,3,0.15000000000000002,9,0.7406000000000004,0.8158181818181819,185,0.7778748957908524,0.8,0.022125104209147536,0.04863677018207757,4.350610886871441,-0.1894745576472634,0.23372476606555848,0.588400338143589,1.011599661856411,FALSE
nfl,linear,3,0.15000000000000002,10,0.8167777777777777,0.979342105263158,185,0.8737060695652221,0.8918918918918919,0.018185822326669755,0.037979415818917395,4.350610886871441,-0.14704783761212967,0.1834194822654692,0.7266582319530924,1.0571255518306912,FALSE
nfl,linear,4,0.2,1,0.05,0.2576551724137931,184,0.18642657612314067,0.1793478260869565,-0.007078750036184138,0.04550591000953366,4.350610886871441,-0.20505725754065335,0.19089975746828508,-0.018630681417512673,0.37732633359142576,FALSE
nfl,linear,4,0.2,2,0.2577,0.339225,185,0.2977122370480268,0.24324324324324326,-0.054468993804783546,0.05650419322714983,4.350610886871441,-0.3002967520127091,0.19135876440314203,-0.0025845149646823162,0.48907100145116883,FALSE
nfl,linear,4,0.2,3,0.3399923076923077,0.4233,185,0.38247066394754164,0.4054054054054054,0.022934741457863755,0.06317415976448608,4.350610886871441,-0.25191144578246516,0.2977809286981926,0.13055921816507648,0.6802515926457342,FALSE
nfl,linear,4,0.2,4,0.4245405405405406,0.49265348837209305,185,0.4587480453153675,0.4108108108108107,-0.047937234504556676,0.061952682089357614,4.350610886871441,-0.31746924767340123,0.2215947786642879,0.14127879764196627,0.6803428239796554,FALSE
nfl,linear,4,0.2,5,0.4931111111111112,0.5588818181818183,184,0.5284049720420765,0.5217391304347827,-0.006665841607293935,0.060278040642987134,4.350610886871441,-0.26891214146795295,0.25558045825336506,0.25949283057412353,0.7839854302954415,FALSE
nfl,linear,4,0.2,6,0.55905,0.6234292682926829,185,0.5906562207010948,0.5513513513513513,-0.039304869349743476,0.0595737417138525,4.350610886871441,-0.29848703862169745,0.2198772999222105,0.29216918207939735,0.8105335206233053,FALSE
nfl,linear,4,0.2,7,0.6236585365853659,0.6816666666666668,185,0.6513542694492805,0.6594594594594594,0.008105190010178858,0.05905902138664794,4.350610886871441,-0.24883763140254492,0.26504801142290263,0.40251663804673565,0.9164022808721832,FALSE
nfl,linear,4,0.2,8,0.681825,0.7466046511627906,184,0.7137859471090117,0.6956521739130436,-0.018133773195968154,0.05369207554140086,4.350610886871441,-0.2517271015851106,0.21545955519317425,0.4620588455239011,0.9292455023021859,FALSE
nfl,linear,4,0.2,9,0.749,0.83374,186,0.7892366645530611,0.8279569892473118,0.038720324694250775,0.04715065392847808,4.350610886871441,-0.16641382361009363,0.24385447299859517,0.6228228409429675,1.0330911375516563,FALSE
nfl,linear,4,0.2,10,0.8338888888888889,0.977925925925926,185,0.8865381244642845,0.9081081081081082,0.0215699836438236,0.03698336052927962,4.350610886871441,-0.13933022730795186,0.18247019459559904,0.7472078971563326,1.0690083190598836,FALSE
nfl,linear,5,0.25,1,0.025,0.233,184,0.15887173913043479,0.13043478260869565,-0.028436956521739127,0.04235750155295926,4.350610886871441,-0.21271796391871767,0.1558440508752394,-0.05384622478828288,0.3147157900056742,FALSE
nfl,linear,5,0.25,2,0.23319999999999996,0.33000000000000007,185,0.28408702702702704,0.27567567567567564,-0.008411351351351362,0.05572884282571699,4.350610886871441,-0.2508658616616631,0.23404315895896038,0.03322116536536396,0.5181301859859875,FALSE
nfl,linear,5,0.25,3,0.3313999999999999,0.413,185,0.3730216216216216,0.37297297297297294,-4.864864864864539e-5,0.05814649229499149,4.350610886871441,-0.2530214110606249,0.2529241137633277,0.12000021056099669,0.6259457353849494,FALSE
nfl,linear,5,0.25,4,0.4135,0.49,185,0.45342702702702703,0.45405405405405413,6.270270270270756e-4,0.06146744652109716,4.350610886871441,-0.2667939149958463,0.2680479690499004,0.18663311203118071,0.7214749960769274,FALSE
nfl,linear,5,0.25,5,0.491,0.5574,184,0.5256103260869566,0.5108695652173912,-0.01474076086956523,0.05980812256823695,4.350610886871441,-0.2749426300382784,0.24546110829914797,0.25066769604867817,0.7710714343861045,FALSE
nfl,linear,5,0.25,6,0.5575,0.6321,185,0.5929735135135135,0.5405405405405406,-0.052432972972972954,0.0622894448511546,4.350610886871441,-0.32343010987958437,0.21856416393363848,0.2695434036339291,0.8115376774471519,FALSE
nfl,linear,5,0.25,7,0.6329,0.6993,185,0.6664530826478653,0.6054054054054054,-0.06104767724245988,0.05963290344168785,4.350610886871441,-0.32048723617162045,0.19839188168670066,0.34596584647624484,0.8648449643345659,FALSE
nfl,linear,5,0.25,8,0.6998,0.7703,184,0.7338956521739131,0.7663043478260869,0.03240869565217392,0.052343382585364404,4.350610886871441,-0.19531699447938944,0.26013438578373727,0.5385786576945236,0.9940300379576503,FALSE
nfl,linear,5,0.25,9,0.771,0.8535,186,0.8096849462365592,0.8333333333333333,0.023648387096774196,0.04692549105879402,4.350610886871441,-0.18050616517540352,0.2278029393689519,0.6291787810611557,1.0374878856055112,FALSE
nfl,linear,5,0.25,10,0.8537,0.9853,185,0.9023010810810811,0.9135135135135135,0.011212432432432416,0.033117247119529965,4.350610886871441,-0.13286782342900652,0.15529268829387136,0.7694332576520746,1.0575937693749524,FALSE
nfl,linear,6,0.30000000000000004,1,0.0088,0.21637931034482755,184,0.14572202266529388,0.13043478260869562,-0.01528724005659825,0.042256593535346644,4.350610886871441,-0.19912923593357873,0.1685547558203822,-0.05340721326828485,0.3142767784856761,FALSE
nfl,linear,6,0.30000000000000004,2,0.21719148936170216,0.31509375,185,0.27204595460446146,0.2594594594594595,-0.012586495145002046,0.05313848266828895,4.350610886871441,-0.24377135635348932,0.21859836606348523,0.028274598250972144,0.4906443206679467,FALSE
nfl,linear,6,0.30000000000000004,3,0.31562,0.4132666666666666,185,0.3654598102890506,0.3405405405405406,-0.02491926974851007,0.059158255965169215,4.350610886871441,-0.2822938221989026,0.23245528270188245,0.08316598809014802,0.597915092990933,FALSE
nfl,linear,6,0.30000000000000004,4,0.413421951219512,0.4878063829787233,185,0.4528247366991769,0.3891891891891892,-0.06363554750998773,0.06138684724050171,4.350610886871441,-0.3307058334252285,0.20343473840525306,0.12211890327394836,0.65625947510443,FALSE
nfl,linear,6,0.30000000000000004,5,0.4879125,0.5656790697674419,184,0.527603238817842,0.5163043478260869,-0.011298890991755043,0.0628020230237999,4.350610886871441,-0.28452605607664977,0.26192827409313973,0.24307718274119222,0.7895315129109817,FALSE
nfl,linear,6,0.30000000000000004,6,0.5657826086956521,0.6336861111111111,185,0.6003486529100871,0.6,-3.486529100870568e-4,0.06074112696863747,4.350610886871441,-0.2646096611806817,0.26391235536050756,0.3357389917294054,0.8642610082705946,FALSE
nfl,linear,6,0.30000000000000004,7,0.6337777777777777,0.7066585365853659,185,0.6698926036595394,0.654054054054054,-0.015838549605485298,0.05642176100197132,4.350610886871441,-0.26130767727712023,0.22963057806614962,0.40858492638241917,0.899523181725689,FALSE
nfl,linear,6,0.30000000000000004,8,0.7073157894736841,0.7832000000000001,185,0.7478166034996715,0.7027027027027027,-0.045113900796968774,0.05572182631260641,4.350610886871441,-0.2875378849889537,0.19731008339501618,0.4602787185107178,0.9451266868946877,FALSE
nfl,linear,6,0.30000000000000004,9,0.7834461538461538,0.8639958333333343,185,0.8249296421936143,0.8648648648648649,0.039935222671250575,0.041854876177161056,4.350610886871441,-0.14215905729376244,0.2220295026362636,0.6827705848998519,1.0469591448298778,FALSE
nfl,linear,6,0.30000000000000004,10,0.8644000000000001,0.9899772727272728,185,0.9146958836569055,0.9459459459459459,0.03125006228904044,0.026220694757299396,4.350610886871441,-0.08282597778339923,0.1453261023614801,0.8318699058735062,1.0600219860183855,FALSE
nfl,linear,7,0.35000000000000003,1,0.01030555555555555,0.20295,184,0.12783500827290598,0.13586956521739132,0.008034556944485334,0.041677109533941166,4.350610886871441,-0.17328632952721262,0.18935544341618327,-0.04545132125430665,0.3171904516890892,FALSE
nfl,linear,7,0.35000000000000003,2,0.20366499999999996,0.30910869565217386,185,0.2572658837412451,0.21621621621621623,-0.0410496675250289,0.050985019855185866,4.350610886871441,-0.26286564997435713,0.18076631492429932,-0.005599766233112036,0.43803219866554444,FALSE
nfl,linear,7,0.35000000000000003,3,0.3092424242424241,0.402328125,184,0.35493315697235805,0.30434782608695643,-0.05058533088540156,0.05937289635048852,4.350610886871441,-0.30889370013292655,0.2077230383621234,0.0460394568394315,0.5626561953344815,FALSE
nfl,linear,7,0.35000000000000003,4,0.403,0.4827548387096772,186,0.44239636990095776,0.38709677419354854,-0.055299595707409395,0.06163279710869502,4.350610886871441,-0.3234399137968366,0.21284072238201784,0.11895645610412114,0.6552370922829756,FALSE
nfl,linear,7,0.35000000000000003,5,0.4827649999999999,0.5577600000000009,184,0.5209698929168154,0.5543478260869564,0.033377933170141184,0.06154632009453585,4.350610886871441,-0.234386157080021,0.3011420234203034,0.2865837358367944,0.8221119163371188,FALSE
nfl,linear,7,0.35000000000000003,6,0.5577904761904764,0.6443382978723403,185,0.6027848707035748,0.5459459459459458,-0.0568389247576288,0.061043771887310354,4.350610886871441,-0.32241662330625803,0.20873877379100042,0.28036824739731675,0.8115236444945753,FALSE
nfl,linear,7,0.35000000000000003,7,0.64517777777777785,0.717,185,0.6819953012423546,0.6702702702702702,-0.011725030972084365,0.05716573430354855,4.350610886871441,-0.2604308969891029,0.23698083504493414,0.42156440425325176,0.9189761362872888,FALSE
nfl,linear,7,0.35000000000000003,8,0.7171846153846153,0.7917266666666666,185,0.7541686426186359,0.7837837837837838,0.02961514116514791,0.05067928587826476,4.350610886871441,-0.1908707117157008,0.2501009940459966,0.5632979309029351,1.0042696366646324,FALSE
nfl,linear,7,0.35000000000000003,9,0.7919999999999998,0.8801815789473684,185,0.8349029011817438,0.8648648648648649,0.0299619636831211,0.04215562116415084,4.350610886871441,-0.15344074069646169,0.21336466806270388,0.6814621604852822,1.0482675692444476,FALSE
nfl,linear,7,0.35000000000000003,10,0.8809200000000003,0.993328947368421,185,0.9286591892350192,0.9405405405405405,0.011881351305521324,0.028883693664083603,4.350610886871441,-0.11378036080250044,0.13754306341354308,0.8148788284325188,1.0662022526485624,FALSE
nfl,linear,8,0.4,1,0.00420588235294117,0.18317777777777777,184,0.10911865958728338,0.11413043478260865,0.005011775195325307,0.03931658925647355,4.350610886871441,-0.16603940605854126,0.17606295644919187,-0.056920746471257874,0.28518161603647524,FALSE
nfl,linear,8,0.4,2,0.18450000000000005,0.28317500000000007,185,0.23756794701461742,0.23783783783783777,2.698908232204272e-4,0.05103206041521981,4.350610886871441,-0.22175074679871595,0.22229052844515682,0.015817200215901467,0.4598584754597742,FALSE
nfl,linear,8,0.4,3,0.28345384615384606,0.3924653061224489,185,0.33844218520375197,0.29729729729729726,-0.04114488790645466,0.05734757689225332,4.350610886871441,-0.29064188026958904,0.2083521044566797,0.04780030493416293,0.5467942896604316,FALSE
nfl,linear,8,0.4,4,0.3927368421052631,0.4779790697674417,185,0.4346265604502934,0.35675675675675683,-0.07786980369353663,0.055944829490806564,4.350610886871441,-0.3212639879404061,0.16552438055333285,0.1133625725098873,0.6001509410036263,FALSE
nfl,linear,8,0.4,5,0.478,0.5602374999999999,184,0.5184030514061939,0.5054347826086956,-0.012968268797498314,0.06022772916785008,4.350610886871441,-0.27499568300669147,0.24905914541169485,0.24340736839950244,0.7674621968178887,FALSE
nfl,linear,8,0.4,6,0.5603478260869565,0.6505000000000001,185,0.6075022286613312,0.6,-0.0075022286613312455,0.060318767386780686,4.350610886871441,-0.26992571473692534,0.2549212574142628,0.33757651392440585,0.8624234860755939,FALSE
nfl,linear,8,0.4,7,0.6516744186046511,0.7230215686274509,185,0.6881738666545075,0.6756756756756758,-0.012498190978831798,0.05796210737039593,4.350610886871441,-0.2646687663304877,0.2396723843728241,0.42350510032401983,0.9278462510273316,FALSE
nfl,linear,8,0.4,8,0.7233157894736842,0.8041428571428573,185,0.7661577892743118,0.7783783783783784,0.012220589104066587,0.050537810765973086,4.350610886871441,-0.20764976061302462,0.2320909388211578,0.5585080286612871,0.9982487280954696,FALSE
nfl,linear,8,0.4,9,0.8046343749999998,0.8864102564102564,185,0.842257154015803,0.8756756756756757,0.03341852165987262,0.04013250285159177,4.350610886871441,-0.1411823821636617,0.2080194254834069,0.7010747718521413,1.05027657949921,FALSE
nfl,linear,8,0.4,10,0.8875384615384617,0.995,185,0.9368984381800384,0.9621621621621622,0.025263723982123832,0.023572473959607966,4.350610886871441,-0.07729093785704012,0.1278183858212878,0.8596075003229983,1.064716824001326,FALSE
nfl,linear,9,0.45,1,0.00362857142857142,0.15680400000000003,184,0.09330394615504867,0.10326086956521743,0.009956923410168721,0.035771505531309804,4.350610886871441,-0.14567097799412967,0.1655848248144671,-0.05236703183908101,0.2588887709695158,FALSE
nfl,linear,9,0.45,2,0.1570181818181818,0.27382727272727275,185,0.21401881968168934,0.19999999999999996,-0.01401881968168935,0.04992987362331131,4.350610886871441,-0.23124427144738274,0.20320663208400402,-0.0172254517656934,0.41722545176569337,FALSE
nfl,linear,9,0.45,3,0.274,0.378625,185,0.32418657812337665,0.29729729729729726,-0.026889280826079325,0.057695864797758664,4.350610886871441,-0.2779015383426709,0.22412297669051223,0.04628503978070575,0.5483095548138889,FALSE
nfl,linear,9,0.45,4,0.3788235294117647,0.4686,185,0.42516614489350124,0.3729729729729729,-0.05219317192052827,0.0568030945270127,4.350610886871441,-0.2993213333777373,0.19493498953668076,0.12584481151576393,0.620101134430182,FALSE
nfl,linear,9,0.45,5,0.4694783783783784,0.5578280000000001,184,0.5141663459658184,0.4402173913043478,-0.0739489546614707,0.060070837590584195,4.350610886871441,-0.3352937946665525,0.1873958853436111,0.17887255129926594,0.7015622313094295,FALSE
nfl,linear,9,0.45,6,0.5585648648648648,0.6499357142857144,185,0.605260822629166,0.5945945945945945,-0.010666228034571453,0.05906987601285225,4.350610886871441,-0.2676562737022326,0.2463238176330897,0.3376045489269334,0.8515846402622558,FALSE
nfl,linear,9,0.45,7,0.6502410714285715,0.7386307692307692,185,0.6945909792975008,0.6864864864864865,-0.008104492811014254,0.0575227051493891,4.350610886871441,-0.25836340007624237,0.24215441445421385,0.43622757922125843,0.9367453937517146,FALSE
nfl,linear,9,0.45,8,0.7386470588235295,0.8239647058823529,185,0.78270965291256,0.8432432432432432,0.060533590330683194,0.045300358670563146,4.350610886871441,-0.1365506432806499,0.25761782394201627,0.6461590096319101,1.0403274768545763,FALSE
nfl,linear,9,0.45,9,0.82425,0.9038367346938776,185,0.8636572899178886,0.9027027027027027,0.03904541278481415,0.03807080761133693,4.350610886871441,-0.1265858572810564,0.20467668285068472,0.7370714326368322,1.0683339727685732,FALSE
nfl,linear,9,0.45,10,0.9044,0.996,185,0.9473863059345995,0.9621621621621622,0.01477585622756273,0.023523372869584808,4.350610886871441,-0.08756518587478923,0.11711689832991468,0.8598211200598103,1.0645032042645142,FALSE
nfl,linear,10,0.5,1,0.001,0.1153,184,0.057903260869565217,0.04891304347826085,-0.008990217391304352,0.027216868893226037,4.350610886871441,-0.1274002235047262,0.1094197887221175,-0.069496962635161,0.1673230495916827,FALSE
nfl,linear,10,0.5,2,0.116,0.2298,185,0.17014054054054054,0.15675675675675674,-0.013383783783783782,0.04440519924088186,4.350610886871441,-0.20657352703485984,0.1798059594672923,-0.03643298649431931,0.34994650000783284,FALSE
nfl,linear,10,0.5,3,0.2306,0.3496,185,0.2896297297297297,0.2810810810810811,-0.008548648648648651,0.05839223567704424,4.350610886871441,-0.2625905448939603,0.245493247596663,0.027039184835769448,0.5351229773263927,FALSE
nfl,linear,10,0.5,4,0.35,0.4595,184,0.4026385869565217,0.3478260869565219,-0.054812499999999965,0.05629952592454053,4.350610886871441,-0.2997498304130069,0.19012483041300698,0.10288875654351481,0.5927634173695286,FALSE
nfl,linear,10,0.5,5,0.46,0.5689,185,0.5163378378378378,0.5135135135135136,-0.0028243243243243157,0.06245255040922442,4.350610886871441,-0.27453107004758354,0.26888242139893487,0.24180676779025428,0.7852202592367727,FALSE
nfl,linear,10,0.5,6,0.569,0.6709,185,0.6202102702702703,0.6,-0.020210270270270277,0.05968473293416447,4.350610886871441,-0.27987531915366065,0.2394547786131201,0.34033495111660966,0.8596650488833903,FALSE
nfl,linear,10,0.5,7,0.671,0.7773,185,0.7224524324324324,0.7297297297297297,0.0072772972972972964,0.05521045019899569,4.350610886871441,-0.23292188840752687,0.24747648300212144,0.48953054402490553,0.9699289154345538,FALSE
nfl,linear,10,0.5,8,0.779,0.8636,185,0.8205729729729729,0.8324324324324325,0.011859459459459442,0.04395134187404738,4.350610886871441,-0.17935572699037974,0.2030746459092986,0.6412172459825932,1.0236476188822716,FALSE
nfl,linear,10,0.5,9,0.8637,0.9391,184,0.9046076086956522,0.9184782608695651,0.013870652173913048,0.03355724669302965,4.350610886871441,-0.13212387062221242,0.1598651749700385,0.7724837380734397,1.0644727836656906,FALSE
nfl,linear,10,0.5,10,0.9392,0.998,186,0.9699612903225806,0.9731182795698925,0.0031569892473118388,0.02019582257119883,4.350610886871441,-0.08470717630026976,0.09102115479489344,0.8852541140223108,1.060982445117474,FALSE
nfl,linear,11,0.55,1,0.00122499999999999,0.09945714285714284,184,0.04499197137087696,0.043478260869565244,-0.0015137105013117347,0.02473208852336325,4.350610886871441,-0.1091134040861241,0.10608598308350065,-0.06412143271524715,0.1510779544543776,FALSE
nfl,linear,11,0.55,2,0.09965365853658546,0.20784999999999976,185,0.153173275723143,0.15135135135135128,-0.0018219243717916439,0.04643110102915905,4.350610886871441,-0.2038255779986788,0.20018172925509548,-0.0506523022755358,0.35335500497823846,FALSE
nfl,linear,11,0.55,3,0.2083065217391303,0.33372500000000005,185,0.26989002568142945,0.23243243243243245,-0.03745759324899702,0.05350637297415887,4.350610886871441,-0.27024300202737644,0.1953278155293824,-3.529763459469981e-4,0.46521784121081183,FALSE
nfl,linear,11,0.55,4,0.33418181818181825,0.4535499999999999,185,0.3950468197171831,0.3783783783783784,-0.016668441338804695,0.05997284397989024,4.350610886871441,-0.2775869492743575,0.24425006659674814,0.11745987044282558,0.6392968863139312,FALSE
nfl,linear,11,0.55,5,0.45363829787234033,0.5669,184,0.5099291312183851,0.5108695652173912,9.404339990061328e-4,0.06163490052220082,4.350610886871441,-0.267209035224119,0.2690899032221312,0.24272009599426614,0.7790190344405163,FALSE
nfl,linear,11,0.55,6,0.5678636363636363,0.6817499999999997,185,0.6239934583659763,0.5891891891891893,-0.034804269176787125,0.06334475103365496,4.350610886871441,-0.31039263264996736,0.24078409429639308,0.31360082571600895,0.8647775526623693,FALSE
nfl,linear,11,0.55,7,0.6832666666666662,0.7858780487804878,185,0.7344672538064557,0.7243243243243243,-0.010142929482131397,0.05654630279937147,4.350610886871441,-0.25615389005340594,0.23586803108914317,0.4783133637530498,0.9703352848955988,FALSE
nfl,linear,11,0.55,8,0.7859841269841271,0.8725952380952382,185,0.8334315184728024,0.8648648648648649,0.03143334639206242,0.0425216708029549,4.350610886871441,-0.15356189753123667,0.2164285903153615,0.6798696209415658,1.0498601087881638,FALSE
nfl,linear,11,0.55,9,0.8729947368421053,0.9465285714285716,185,0.9126172949988903,0.9243243243243243,0.01170702932543393,0.03428150073570914,4.350610886871441,-0.13743844099363356,0.16085249964450143,0.7751788540052568,1.0734697946433918,FALSE
