"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser"
401161165,2020,0.903,114,140,0.911
401161164,2020,0.818,123,113,0.241
401161163,2020,0.75,120,112,0.743
401161162,2020,0.621,118,108,0.663
401161159,2020,0.908,109,106,0.603
401161160,2020,0.523,105,85,0.586
401161161,2020,0.545,103,122,0.625
401161158,2020,0.835,126,112,0.506
401161157,2020,0.612,128,123,0.908
401161155,2020,0.784,123,111,0.691
401161156,2020,0.594,103,109,0.89
401161153,2020,0.577,98,102,0.808
401161154,2020,0.641,99,84,0.437
401161152,2020,0.592,84,76,0.577
401161150,2020,0.606,106,109,0.966
401161151,2020,0.561,116,124,0.866
401161149,2020,0.85,117,107,0.15
401161148,2020,0.928,106,104,0.422
401161147,2020,0.602,117,93,0.766
401161146,2020,0.524,101,122,0.526
401161145,2020,0.575,106,101,0.907
401161142,2020,0.884,117,97,0.196
401161143,2020,0.624,130,104,0.506
401161144,2020,0.723,117,113,0.732
401161141,2020,0.694,87,105,0.433
401161139,2020,0.814,92,109,0.292
401161140,2020,0.525,115,97,0.581
401161138,2020,0.689,116,122,0.954
401161137,2020,0.762,104,81,0.591
401161135,2020,0.792,102,123,0.373
401161133,2020,0.802,93,101,0.962
401161134,2020,0.679,123,105,0.897
401161132,2020,0.614,108,95,0.461
401161129,2020,0.656,117,104,0.372
401161130,2020,0.661,127,112,0.905
401161131,2020,0.799,120,115,0.49
401161128,2020,0.718,97,98,0.829
401161127,2020,0.754,107,120,0.914
401161126,2020,0.633,120,128,0.522
401161125,2020,0.621,110,112,0.723
401161122,2020,0.883,111,100,0.294
401161123,2020,0.615,136,109,0.614
401161124,2020,0.75,121,141,0.537
401161117,2020,0.584,117,116,0.914
401161118,2020,0.683,100,107,0.776
401161119,2020,0.803,116,81,0.297
401161120,2020,0.79,108,98,0.543
401161121,2020,0.76,88,94,0.801
401161115,2020,0.629,97,113,0.629
401161116,2020,0.552,120,98,0.854
401161114,2020,0.88,119,110,0.203
401161113,2020,0.542,105,96,0.952
401161112,2020,0.636,113,112,0.761
401161111,2020,0.859,86,112,0.141
401161109,2020,0.566,102,104,0.837
401161110,2020,0.521,98,97,0.787
401161108,2020,0.902,129,117,0.126
401161107,2020,0.681,121,115,0.372
401161106,2020,0.642,104,105,0.879
401161104,2020,0.785,93,106,0.864
401161105,2020,0.827,102,98,0.385
401161103,2020,0.833,82,94,0.895
401161102,2020,0.661,132,102,0.373
401161101,2020,0.837,100,112,0.847
401161100,2020,0.584,106,111,0.927
401161099,2020,0.719,116,104,0.918
401161098,2020,0.617,121,109,0.699
401161097,2020,0.539,102,118,0.75
401161096,2020,0.563,113,104,0.566
401161094,2020,0.725,94,102,0.878
401161095,2020,0.633,104,113,0.385
401161093,2020,0.577,111,113,0.941
401161092,2020,0.511,115,145,0.539
401161091,2020,0.657,107,102,0.76
401161086,2020,0.613,121,118,0.682
401161087,2020,0.598,109,125,0.464
401161088,2020,0.554,120,115,0.911
