"game_id","season","starting_wp_favored","home_final","away_final","max_wp_loser"
401468816,2023,0.556,121,113,0.45
401468813,2023,0.757,113,103,0.728
401468814,2023,0.584,121,123,0.946
401468815,2023,0.536,118,127,0.894
401468812,2023,0.667,132,119,0.883
401468811,2023,0.731,118,130,0.37
401468810,2023,0.68,112,113,0.659
401468809,2023,0.738,140,123,0.473
401468808,2023,0.821,119,116,0.853
401468807,2023,0.696,119,132,0.555
401468806,2023,0.75,102,112,0.916
401468805,2023,0.573,132,118,0.809
401468804,2023,0.781,121,100,0.661
401468803,2023,0.774,104,117,0.226
401468802,2023,0.595,136,119,0.561
401468801,2023,0.713,117,118,0.539
401468800,2023,0.666,110,102,0.935
401468799,2023,0.777,103,114,0.777
401468797,2023,0.705,106,122,0.846
401468798,2023,0.742,112,130,0.39
401468796,2023,0.558,111,95,0.503
401468794,2023,0.694,103,115,0.797
401468795,2023,0.806,139,114,0.416
401468793,2023,0.697,112,108,0.589
401468791,2023,0.64,110,124,0.771
401468792,2023,0.633,119,111,0.395
401468790,2023,0.72,98,133,0.324
401468787,2023,0.654,110,116,0.448
401468788,2023,0.543,111,113,0.905
401468789,2023,0.64,108,112,0.668
401468785,2023,0.512,101,98,1
401468786,2023,0.505,89,85,0.505
401468782,2023,0.61,98,109,0.809
401468783,2023,0.616,108,102,0.819
401468784,2023,0.783,124,114,0.22
401468781,2023,0.879,114,133,0.905
401468779,2023,0.87,126,97,0.172
401468780,2023,0.788,135,115,0.566
401468778,2023,0.893,135,129,0.292
401468775,2023,0.622,105,114,0.639
401468776,2023,0.765,125,114,0.324
401468777,2023,0.617,119,113,0.383
401468773,2023,0.747,135,118,0.899
401468774,2023,0.535,100,97,0.926
401468772,2023,0.632,113,101,0.37
401468770,2023,0.879,113,125,0.897
401468771,2023,0.753,106,109,0.753
401468769,2023,0.57,116,114,0.892
401468766,2023,0.517,112,111,0.922
401468768,2023,0.778,132,120,0.489
401468767,2023,0.923,147,116,0.094
401468765,2023,0.735,136,111,0.314
401468764,2023,0.869,122,109,0.181
401468763,2023,0.837,121,113,0.742
401468761,2023,0.761,107,99,0.374
401468762,2023,0.594,107,111,0.973
401468760,2023,0.575,112,132,0.789
401468759,2023,0.68,108,112,0.967
401468758,2023,0.707,98,112,0.514
401468756,2023,0.584,96,104,0.932
401468757,2023,0.618,120,109,0.71
401468754,2023,0.643,82,79,1
401468755,2023,0.653,123,118,0.496
401468753,2023,0.717,116,111,0.85
401468752,2023,0.62,117,105,0.561
401468751,2023,0.697,86,106,0.376
401468750,2023,0.762,134,136,0.875
401468749,2023,0.696,99,115,0.825
401468747,2023,0.542,126,118,0.831
401468748,2023,0.761,127,117,0.284
401468746,2023,0.937,116,121,0.474
401468745,2023,0.537,130,114,0.537
401468744,2023,0.586,96,104,0.704
401468742,2023,0.594,114,98,0.408
401468743,2023,0.64,121,108,0.577
401468738,2023,0.792,109,138,0.838
401468739,2023,0.554,127,110,0.624
401468740,2023,0.59,121,109,0.597
401468737,2023,0.538,108,112,0.584
401468741,2023,0.657,102,108,0.831
401468735,2023,0.631,108,99,0.752
401468736,2023,0.717,112,126,0.904
401468734,2023,0.556,122,91,0.464
401468733,2023,0.726,114,131,0.452
401468732,2023,0.611,95,124,0.458
401468731,2023,0.685,115,123,0.507
401468728,2023,0.709,119,122,0.709
401468729,2023,0.701,106,104,0.818
401468730,2023,0.576,117,120,0.89
401468725,2023,0.62,121,112,0.646
401468726,2023,0.528,113,106,0.582
401468727,2023,0.759,119,108,0.251
401468723,2023,0.842,117,114,0.656
401468724,2023,0.689,101,104,0.689
401468719,2023,0.723,107,131,0.358
401468720,2023,0.693,90,88,0.892
401468721,2023,0.533,117,105,0.58
401468722,2023,0.719,129,126,0.896
401468718,2023,0.621,115,117,0.689
401468716,2023,0.634,123,113,0.544
401468717,2023,0.872,150,117,0.89
401468715,2023,0.64,100,110,0.737
401468713,2023,0.508,143,141,0.978
401468714,2023,0.767,127,97,0.537
401468711,2023,0.74,106,111,0.934
401468712,2023,0.578,124,111,0.662
401468710,2023,0.829,139,103,0.184
401468706,2023,0.569,115,121,0.619
401468707,2023,0.682,145,134,0.948
401468708,2023,0.614,122,114,0.826
401468709,2023,0.684,120,111,0.481
401468705,2023,0.56,102,83,0.552
401468702,2023,0.59,118,108,0.661
401468703,2023,0.591,95,118,0.433
401468704,2023,0.687,123,107,0.742
401468701,2023,0.691,123,126,0.842
401468698,2023,0.698,116,101,0.473
401468699,2023,0.703,104,116,0.944
401468700,2023,0.564,96,115,0.436
401468694,2023,0.621,106,123,0.38
401468695,2023,0.58,102,103,0.538
401468696,2023,0.657,88,108,0.698
401468697,2023,0.648,125,126,0.566
401468693,2023,0.534,131,130,0.855
401468691,2023,0.542,118,112,0.945
401468692,2023,0.55,126,125,0.835
401468690,2023,0.707,124,119,0.882
401468689,2023,0.582,127,116,0.799
401468687,2023,0.752,132,118,0.493
401468688,2023,0.716,123,114,0.811
401468685,2023,0.608,121,130,0.907
401468686,2023,0.514,113,104,0.677
401468684,2023,0.69,100,119,0.508
401468683,2023,0.812,129,114,0.216
401468682,2023,0.679,122,115,0.758
401468680,2023,0.737,116,110,0.601
401468681,2023,0.564,106,119,0.465
401468678,2023,0.65,121,113,0.535
401468679,2023,0.647,135,126,0.842
401468676,2023,0.721,112,107,0.911
401468677,2023,0.563,127,126,0.978
401468674,2023,0.5,119,113,0.995
401468675,2023,0.654,119,118,0.86
401468672,2023,0.759,107,108,0.794
401468673,2023,0.707,112,98,0.526
401468670,2023,0.507,102,87,0.721
401468671,2023,0.527,127,102,0.503
401468668,2023,0.654,110,105,0.565
401468669,2023,0.509,106,113,0.934
401468667,2023,0.611,126,121,0.999
401468665,2023,0.707,86,110,0.853
401468666,2023,0.75,130,114,0.377
401468662,2023,0.957,126,102,0.177
401468663,2023,0.508,129,110,0.653
401468664,2023,0.623,113,124,0.728
401468660,2023,0.59,105,121,0.647
401468661,2023,0.624,113,108,0.733
401468659,2023,0.596,112,101,0.854
401468658,2023,0.701,126,122,0.752
401468656,2023,0.744,118,133,0.817
401468657,2023,0.537,113,93,0.739
